-1.31158,0.394228,0.00398106,-1.20176,0.126609,-0.0268379,-1.19436,0.110355,-0.0292827,-1.18763,0.0965701,-0.0316432,-1.1787,0.0828794,-0.0337874,-1.05616,0.0976999,-0.0301653,
-1.30022,0.393923,0.00237197,-1.19578,0.124186,-0.0286868,-1.18871,0.107789,-0.0311476,-1.18226,0.0938732,-0.0335228,-1.1736,0.0800086,-0.0356862,-1.05111,0.0920339,-0.0321741,
-1.28851,0.393707,0.000804631,-1.18973,0.121871,-0.0304549,-1.18301,0.105332,-0.0329299,-1.17684,0.0912856,-0.0353184,-1.16848,0.0772453,-0.0375012,-1.04608,0.0862917,-0.0341774,
-1.2766,0.393625,-0.000667106,-1.18369,0.119741,-0.0320967,-1.17733,0.103062,-0.0345846,-1.17148,0.0888872,-0.0369856,-1.16342,0.0746718,-0.039189,-1.04116,0.0805756,-0.0361417,
-1.26461,0.393704,-0.00204126,-1.17776,0.117849,-0.0335588,-1.17178,0.101033,-0.0360552,-1.16624,0.0867331,-0.0384655,-1.1585,0.0723452,-0.040688,-1.03643,0.0749799,-0.0380323,
-1.25267,0.393954,-0.00323703,-1.17201,0.116233,-0.0348156,-1.1664,0.0992881,-0.0373196,-1.16119,0.0848678,-0.0397389,-1.15378,0.0703121,-0.0419824,-1.03197,0.0696001,-0.039807,
-1.24088,0.394391,-0.00426333,-1.16651,0.114922,-0.0358447,-1.16129,0.097854,-0.0383534,-1.15641,0.0833192,-0.0407794,-1.14933,0.0686013,-0.0430439,-1.02785,0.0645336,-0.0414439,
-1.22935,0.395017,-0.00511516,-1.16135,0.113927,-0.0366608,-1.15652,0.0967447,-0.0391722,-1.15198,0.082102,-0.0416036,-1.14524,0.0672283,-0.0438891,-1.02413,0.0598604,-0.0429112,
-1.21817,0.395796,-0.00577374,-1.15657,0.113231,-0.0372738,-1.15214,0.095942,-0.0397877,-1.14793,0.081199,-0.0422246,-1.14154,0.0661776,-0.0445324,-1.02085,0.0556525,-0.0442044,
-1.20742,0.396704,-0.00627194,-1.15223,0.112808,-0.037713,-1.14819,0.095423,-0.0402287,-1.14433,0.0805877,-0.0426706,-1.13828,0.0654267,-0.0450006,-1.01802,0.051941,-0.0453157,
-1.19714,0.397702,-0.00663337,-1.14834,0.112632,-0.0380154,-1.1447,0.09516,-0.0405328,-1.14118,0.080241,-0.0429796,-1.13548,0.0649494,-0.0453319,-1.01563,0.0487555,-0.0462588,
-1.18739,0.398754,-0.00688718,-1.14491,0.112668,-0.038213,-1.14166,0.0951189,-0.0407322,-1.13848,0.0801251,-0.0431839,-1.13313,0.0647126,-0.0455581,-1.01367,0.0460894,-0.0470424,
-1.17822,0.39981,-0.00705803,-1.14192,0.112869,-0.0383283,-1.13906,0.0952536,-0.0408491,-1.1362,0.0801942,-0.0433053,-1.13119,0.0646714,-0.0457005,-1.01209,0.04391,-0.0476928,
-1.16964,0.400844,-0.00717015,-1.13935,0.1132,-0.038388,-1.13686,0.0955278,-0.0409103,-1.13433,0.0804116,-0.0433709,-1.12964,0.0647887,-0.0457861,-1.01085,0.0421737,-0.0482278,
-1.16165,0.401823,-0.00724246,-1.13715,0.113624,-0.0384229,-1.13503,0.0959053,-0.0409472,-1.13281,0.0807412,-0.0434122,-1.12844,0.0650288,-0.0458462,-1.00992,0.0408348,-0.0486608,
-1.15428,0.402727,-0.0072949,-1.13531,0.114107,-0.0384365,-1.13352,0.0963506,-0.0409622,-1.1316,0.0811467,-0.0434309,-1.12754,0.0653549,-0.0458814,-1.00924,0.0398238,-0.0490088,
-1.14749,0.403535,-0.0073063,-1.13377,0.114618,-0.038442,-1.13231,0.096832,-0.0409707,-1.13067,0.0815959,-0.0434441,-1.1269,0.0657346,-0.0459105,-1.00876,0.0391071,-0.0492818,
-1.14128,0.404246,-0.00727647,-1.1325,0.11514,-0.0384388,-1.13134,0.0973317,-0.040972,-1.12997,0.0820703,-0.043451,-1.12648,0.0661485,-0.045933,-1.00846,0.0386145,-0.0494933,
-1.1356,0.404854,-0.00719032,-1.13145,0.115653,-0.0384417,-1.13058,0.0978302,-0.0409827,-1.12945,0.0825498,-0.0434698,-1.12622,0.0665761,-0.0459678,-1.00827,0.0383035,-0.0496483,
-1.13041,0.405367,-0.00706678,-1.13059,0.11615,-0.0384394,-1.12999,0.0983171,-0.0409896,-1.12909,0.0830228,-0.0434857,-1.1261,0.0670045,-0.045999,-1.0082,0.0381348,-0.0497628,
-1.12569,0.40579,-0.00687233,-1.12989,0.116622,-0.0384229,-1.12954,0.0987849,-0.0409854,-1.12886,0.0834814,-0.043493,-1.12609,0.0674254,-0.046023,-1.0082,0.0380722,-0.0498315,
-1.12138,0.406128,-0.00661918,-1.12931,0.117064,-0.0384056,-1.12919,0.0992261,-0.0409836,-1.12871,0.0839172,-0.0435052,-1.12615,0.0678296,-0.0460532,-1.00824,0.0380795,-0.0498676,
-1.11743,0.40639,-0.00632616,-1.12881,0.117471,-0.0383784,-1.12891,0.0996351,-0.0409735,-1.12861,0.084324,-0.0435103,-1.12625,0.0682098,-0.0460766,-1.00833,0.0381379,-0.0498781,
-1.11381,0.406592,-0.00600783,-1.12839,0.117849,-0.0383504,-1.12869,0.100018,-0.040964,-1.12856,0.0847072,-0.0435169,-1.12637,0.0685707,-0.0461022,-1.00842,0.0382238,-0.0498601,
-1.11047,0.406732,-0.00568158,-1.12802,0.118188,-0.0383179,-1.1285,0.100364,-0.04095,-1.12853,0.0850553,-0.0435191,-1.12651,0.0689001,-0.0461224,-1.00853,0.0383256,-0.0498366,
-1.10737,0.406827,-0.00533606,-1.12768,0.118499,-0.0382892,-1.12833,0.100684,-0.0409411,-1.1285,0.0853787,-0.0435273,-1.12664,0.0692079,-0.0461494,-1.00863,0.0384257,-0.0498018,
