-1.51078,0.883492,-0.0850275,-1.48463,0.799961,-0.00303943,
-1.49819,0.8827,-0.0843529,-1.47022,0.801028,-0.00331875,
-1.48514,0.882011,-0.0836336,-1.45535,0.80223,-0.00348656,
-1.47175,0.881474,-0.0828678,-1.44018,0.80358,-0.00351123,
-1.45809,0.881123,-0.0820482,-1.42483,0.80509,-0.0033665,
-1.44427,0.880998,-0.0811823,-1.40943,0.806758,-0.0030445,
-1.43035,0.88112,-0.0802678,-1.39411,0.808578,-0.0025288,
-1.4164,0.881511,-0.079309,-1.37895,0.810539,-0.00184261,
-1.40246,0.882171,-0.0783202,-1.36405,0.812626,-0.0010127,
-1.3886,0.883092,-0.0772939,-1.3495,0.814798,-9.43858e-005,
-1.37482,0.884258,-0.0762546,-1.33533,0.817042,0.000886801,
-1.36118,0.885638,-0.0752203,-1.32158,0.81933,0.00185619,
-1.34772,0.887194,-0.0741934,-1.30829,0.821628,0.00281886,
-1.33443,0.888884,-0.0732001,-1.29547,0.823904,0.0037255,
-1.32136,0.890667,-0.072268,-1.28311,0.826125,0.00457981,
-1.30852,0.89251,-0.0714033,-1.27123,0.828266,0.00536976,
-1.2959,0.894371,-0.0706307,-1.2598,0.830303,0.00610621,
-1.28351,0.896238,-0.069971,-1.24879,0.832233,0.00679627,
-1.27136,0.898073,-0.0694111,-1.23819,0.834052,0.00741075,
-1.25942,0.899875,-0.0689807,-1.22795,0.835764,0.00797088,
-1.24768,0.901639,-0.0686704,-1.21804,0.837377,0.00845729,
-1.23612,0.903352,-0.0684698,-1.20842,0.838908,0.00884398,
-1.22474,0.905016,-0.068376,-1.19905,0.840348,0.00915168,
-1.21351,0.906626,-0.0683762,-1.18992,0.841704,0.00937947,
-1.20241,0.908176,-0.068472,-1.18099,0.842982,0.00952071,
-1.19143,0.909655,-0.0686339,-1.17222,0.844177,0.00958158,
-1.18056,0.911063,-0.0688701,-1.16359,0.845294,0.00955881,
-1.16979,0.912379,-0.0691576,-1.15508,0.846335,0.00947318,
-1.15911,0.913597,-0.0695074,-1.14666,0.847305,0.00929601,
-1.14852,0.914709,-0.0698978,-1.13832,0.848203,0.00903192,
-1.13797,0.915701,-0.070324,-1.13003,0.84903,0.00869775,
-1.12749,0.916564,-0.0707806,-1.12178,0.849798,0.00828344,
-1.11705,0.917296,-0.071268,-1.11355,0.850503,0.00779711,
-1.10665,0.917889,-0.0717805,-1.10533,0.851133,0.00726492,
-1.09627,0.918341,-0.0723168,-1.0971,0.8517,0.0066759,
-1.08591,0.918646,-0.0728656,-1.08885,0.852193,0.00603375,
-1.07556,0.918807,-0.0734286,-1.08057,0.852607,0.00535782,
-1.0652,0.91882,-0.0739908,-1.07225,0.852938,0.00467273,
-1.05484,0.918677,-0.0745685,-1.0639,0.853188,0.0039475,
-1.04446,0.918386,-0.0751456,-1.05549,0.853357,0.0032123,
-1.03406,0.91794,-0.0757112,-1.04704,0.853427,0.00247347,
-1.02362,0.917343,-0.076277,-1.03854,0.853409,0.00172145,
-1.01312,0.916591,-0.0768255,-1.02999,0.85329,0.000996621,
-1.00256,0.915685,-0.0773457,-1.02138,0.853077,0.000281745,
-0.991926,0.914628,-0.077841,-1.01272,0.852765,-0.000409052,
-0.981209,0.913423,-0.0782994,-1.004,0.852349,-0.00103908,
-0.970384,0.91208,-0.0787229,-0.995212,0.851833,-0.00162948,
-0.959458,0.910598,-0.0791141,-0.986347,0.851223,-0.00218214,
-0.94841,0.908991,-0.0794756,-0.977375,0.850518,-0.00267168,
-0.937237,0.907271,-0.079811,-0.968278,0.849726,-0.00310314,
-0.925937,0.905458,-0.0801362,-0.959023,0.848854,-0.00349979,
-0.914506,0.90357,-0.080462,-0.949588,0.847902,-0.00384675,
-0.902941,0.901625,-0.0808317,-0.939919,0.846883,-0.00416986,
-0.891243,0.899657,-0.0812281,-0.929998,0.845804,-0.00448027,
-0.879407,0.897695,-0.0816966,-0.919773,0.844673,-0.00480516,
-0.867436,0.895771,-0.082257,-0.909227,0.843502,-0.00516235,
-0.855323,0.893921,-0.0829212,-0.89832,0.842315,-0.0055937,
-0.843067,0.892186,-0.0837088,-0.887031,0.841119,-0.00612078,
-0.830674,0.8906,-0.0846403,-0.875331,0.839934,-0.00677134,
-0.818129,0.8892,-0.0857133,-0.863227,0.838786,-0.00759026,
-0.805448,0.888024,-0.0869384,-0.850708,0.837697,-0.0085712,
-0.792644,0.887102,-0.0883241,-0.837772,0.836686,-0.00976563,
-0.779729,0.886464,-0.0898552,-0.82444,0.835771,-0.0111493,
-0.766728,0.886125,-0.0915377,-0.810725,0.83497,-0.0127528,
-0.753681,0.886099,-0.0933481,-0.79667,0.834283,-0.0145716,
-0.740621,0.886386,-0.0952635,-0.782319,0.833711,-0.0166011,
-0.727619,0.886974,-0.0972723,-0.767731,0.833248,-0.0188314,
-0.714728,0.887837,-0.0993435,-0.753,0.832867,-0.0212483,
-0.702049,0.888935,-0.101465,-0.738215,0.832553,-0.023824,
-0.68968,0.890228,-0.10358,-0.723488,0.832281,-0.0265075,
-0.677721,0.891659,-0.105668,-0.708957,0.832033,-0.0292671,
-0.666312,0.893172,-0.107692,-0.694789,0.831792,-0.0320555,
-0.655589,0.894707,-0.109607,-0.681166,0.831549,-0.0347815,
-0.64568,0.896204,-0.111395,-0.668293,0.831306,-0.0373962,
-0.636724,0.89761,-0.113011,-0.656399,0.831064,-0.0398084,
-0.628848,0.898886,-0.114433,-0.645725,0.830839,-0.0419855,
-0.622171,0.899989,-0.115634,-0.636496,0.830638,-0.0438312,
