-1.16139,0.246132,-0.0302299,-1.10882,0.151658,-0.0427256,-1.10294,0.14197,-0.0440834,-1.09767,0.131772,-0.0460597,-1.09306,0.123538,-0.0479026,-1.08811,0.114251,-0.0496963,-1.08343,0.104317,-0.0509258,-1.03818,0.0696712,-0.0602445,-1.01949,0.0661021,-0.0557768,-1.00919,0.0601843,-0.0528102,-0.998636,0.0565795,-0.0494869,-0.987237,0.0530473,-0.0458621,-0.956693,0.0457815,-0.0393132,-0.950444,0.0449848,-0.0384131,-0.920965,0.0540747,-0.0313759,
-1.15506,0.246426,-0.030533,-1.10461,0.150838,-0.0433048,-1.09895,0.141026,-0.0446948,-1.09392,0.130716,-0.0466976,-1.08949,0.122383,-0.0485649,-1.08475,0.11299,-0.050384,-1.0803,0.102958,-0.0516356,-1.03583,0.067397,-0.0610495,-1.0172,0.0634557,-0.0566502,-1.00702,0.0573369,-0.0536964,-0.996526,0.0535272,-0.0504019,-0.985187,0.0497739,-0.0468103,-0.954773,0.0418955,-0.040364,-0.948538,0.0409706,-0.0394892,-0.918836,0.0494697,-0.0326521,
-1.14924,0.246817,-0.0307501,-1.10088,0.150191,-0.0437872,-1.09544,0.140262,-0.0452083,-1.09063,0.129847,-0.0472365,-1.0864,0.121422,-0.049127,-1.08186,0.111931,-0.0509705,-1.07763,0.101807,-0.0522434,-1.03393,0.0655335,-0.0617256,-1.01535,0.0612815,-0.0573864,-1.00527,0.0549968,-0.0544423,-0.994831,0.0510171,-0.0511723,-0.983545,0.0470802,-0.0476095,-0.95325,0.0386907,-0.041253,-0.947028,0.0376582,-0.0404006,-0.917147,0.0456583,-0.0337462,
-1.14391,0.247275,-0.0309062,-1.09761,0.149683,-0.0441959,-1.09238,0.139645,-0.0456465,-1.08779,0.129134,-0.0476989,-1.08374,0.120624,-0.0496116,-1.07942,0.111041,-0.0514782,-1.0754,0.100833,-0.0527713,-1.03243,0.0640418,-0.0622973,-1.0139,0.0595365,-0.0580083,-1.0039,0.0531183,-0.0550686,-0.993509,0.0490012,-0.0518176,-0.982269,0.0449159,-0.0482774,-0.952077,0.0361093,-0.0419944,-0.945868,0.0349885,-0.0411611,-0.915844,0.0425774,-0.0346731,
-1.13907,0.247768,-0.0310238,-1.09476,0.149288,-0.0445476,-1.08973,0.13915,-0.0460255,-1.08537,0.12855,-0.0481003,-1.0815,0.119962,-0.0500335,-1.07737,0.110296,-0.0519216,-1.07356,0.100011,-0.0532335,-1.03128,0.0628862,-0.0627728,-1.01279,0.0581801,-0.058525,-1.00286,0.0516572,-0.0555857,-0.992507,0.0474322,-0.0523492,-0.981304,0.0432302,-0.0488267,-0.951198,0.0340927,-0.0426028,-0.945,0.0329013,-0.0417855,-0.914863,0.0401609,-0.0354454,
-1.1347,0.248268,-0.0311137,-1.0923,0.148977,-0.0448456,-1.08747,0.138746,-0.0463477,-1.08332,0.128066,-0.0484424,-1.07962,0.119407,-0.0503938,-1.07568,0.109666,-0.0523009,-1.07207,0.0993114,-0.0536295,-1.03043,0.0620093,-0.0631668,-1.01197,0.0571466,-0.058951,-1.00209,0.0505431,-0.056009,-0.991774,0.0462349,-0.0527824,-0.980602,0.0419428,-0.0492725,-0.950566,0.032547,-0.0430932,-0.944377,0.0313001,-0.0422885,-0.914153,0.0383008,-0.0360751,
-1.13076,0.248749,-0.0311729,-1.09019,0.148724,-0.0450967,-1.08555,0.13841,-0.0466211,-1.08159,0.127658,-0.0487342,-1.07806,0.118935,-0.0507023,-1.07431,0.109125,-0.052627,-1.07088,0.0987086,-0.0539713,-1.02982,0.0613849,-0.063486,-1.01139,0.0564051,-0.0592945,-1.00156,0.0497422,-0.0563475,-0.991259,0.0453724,-0.0531275,-0.98011,0.0410139,-0.0496263,-0.950128,0.0314246,-0.0434799,-0.943947,0.0301358,-0.042685,-0.913656,0.0369411,-0.0365783,
-1.12723,0.249203,-0.0312009,-1.08839,0.148517,-0.0453007,-1.08393,0.138128,-0.0468454,-1.08016,0.127312,-0.0489755,-1.07678,0.11853,-0.0509589,-1.0732,0.10866,-0.0528998,-1.06996,0.0981879,-0.0542586,-1.02942,0.06095,-0.0637477,-1.01101,0.0558851,-0.0595729,-1.0012,0.0491797,-0.0566181,-0.990926,0.0447661,-0.0534008,-0.979795,0.04036,-0.049904,-0.949855,0.0306293,-0.0437786,-0.943679,0.0293093,-0.0429909,-0.913338,0.035971,-0.0369743,
-1.12406,0.249616,-0.0311971,-1.08685,0.14834,-0.0454607,-1.08255,0.137882,-0.047024,-1.07897,0.127009,-0.0491702,-1.07573,0.118176,-0.0511679,-1.07231,0.108252,-0.0531239,-1.06924,0.0977307,-0.0544969,-1.02917,0.0606718,-0.0639494,-1.01077,0.0555484,-0.0597849,-1.00099,0.0488146,-0.0568215,-0.990727,0.0443714,-0.0536043,-0.979607,0.0399334,-0.050109,-0.949697,0.0301053,-0.0439951,-0.943525,0.0287636,-0.0432122,-0.913149,0.0353256,-0.0372658,
-1.12122,0.249987,-0.0311653,-1.08554,0.148183,-0.0455741,-1.0814,0.137664,-0.0471536,-1.07798,0.12674,-0.0493142,-1.07488,0.117862,-0.0513246,-1.07161,0.107889,-0.0532942,-1.0687,0.0973249,-0.0546799,-1.02905,0.0605194,-0.064105,-1.01067,0.0553569,-0.0599471,-1.0009,0.0486045,-0.0569754,-0.990642,0.0441421,-0.0537572,-0.97953,0.0396833,-0.0502619,-0.94964,0.0297898,-0.0441543,-0.943472,0.0284331,-0.0433746,-0.91307,0.0349277,-0.037483,
-1.11867,0.250314,-0.0310874,-1.08442,0.148041,-0.0456394,-1.08043,0.137468,-0.0472347,-1.07716,0.1265,-0.0494098,-1.07419,0.117582,-0.0514326,-1.07106,0.107567,-0.0534157,-1.0683,0.0969644,-0.0548145,-1.02902,0.0604621,-0.0642052,-1.01064,0.055276,-0.0600516,-1.00088,0.0485128,-0.0570734,-0.990631,0.0440393,-0.0538542,-0.979525,0.0395685,-0.0503586,-0.949647,0.0296353,-0.0442548,-0.94348,0.0282693,-0.0434775,-0.913062,0.0347228,-0.0376264,
-1.11638,0.250597,-0.0309763,-1.08345,0.147909,-0.0456706,-1.0796,0.137287,-0.0472814,-1.07648,0.12628,-0.0494711,-1.07362,0.117327,-0.0515062,-1.07063,0.107274,-0.0535029,-1.068,0.0966388,-0.0549152,-1.02905,0.0604654,-0.0642721,-1.01067,0.0552669,-0.0601186,-1.00092,0.0484985,-0.0571329,-0.990674,0.0440198,-0.0539107,-0.97957,0.0395433,-0.0504127,-0.9497,0.0295886,-0.0443061,-0.943534,0.0282174,-0.0435294,-0.913106,0.0346483,-0.0377064,
-1.1143,0.250834,-0.0308375,-1.08261,0.147779,-0.0456692,-1.07888,0.137114,-0.0472947,-1.07589,0.126073,-0.0494986,-1.07314,0.117088,-0.0515457,-1.07027,0.107003,-0.0535556,-1.06777,0.0963389,-0.0549812,-1.02913,0.0605178,-0.0643047,-1.01075,0.055314,-0.0601496,-1.001,0.0485439,-0.0571581,-0.990754,0.0440633,-0.0539332,-0.979652,0.0395849,-0.0504326,-0.949786,0.0296208,-0.0443217,-0.94362,0.028247,-0.043545,-0.913187,0.0346679,-0.037738,
-1.11241,0.251037,-0.0306837,-1.08186,0.147655,-0.0456509,-1.07826,0.136952,-0.0472908,-1.07539,0.125881,-0.0495089,-1.07274,0.116869,-0.0515678,-1.06998,0.106755,-0.0535908,-1.0676,0.096065,-0.0550296,-1.02922,0.0605978,-0.0643004,-1.01084,0.0553936,-0.0601428,-1.0011,0.0486237,-0.0571474,-0.99085,0.0441435,-0.05392,-0.979749,0.0396655,-0.050417,-0.949884,0.0297004,-0.0443009,-0.943719,0.028326,-0.0435237,-0.913284,0.0347456,-0.0377224,
-1.11067,0.251197,-0.030521,-1.08119,0.147525,-0.0456139,-1.0777,0.136787,-0.0472671,-1.07495,0.12569,-0.0494984,-1.07239,0.116653,-0.0515683,-1.06973,0.106513,-0.0536034,-1.06746,0.0958014,-0.0550548,-1.02932,0.0606954,-0.0642853,-1.01095,0.0554921,-0.060125,-1.0012,0.0487229,-0.0571269,-0.990954,0.0442435,-0.0538975,-0.979853,0.0397663,-0.0503925,-0.949989,0.0298024,-0.0442717,-0.943824,0.0284282,-0.0434936,-0.913389,0.0348488,-0.0376929,
-1.10907,0.251329,-0.0303496,-1.08058,0.147397,-0.045569,-1.07719,0.136628,-0.0472355,-1.07454,0.125508,-0.0494801,-1.07207,0.11645,-0.0515611,-1.06951,0.106287,-0.0536085,-1.06734,0.095556,-0.0550727,-1.02942,0.06079,-0.0642599,-1.01104,0.0555896,-0.0600947,-1.0013,0.0488221,-0.057093,-0.991051,0.0443446,-0.0538604,-0.97995,0.0398694,-0.0503521,-0.950086,0.0299101,-0.0442229,-0.943921,0.0285366,-0.0434433,-0.913488,0.0349618,-0.0376379,
-1.10756,0.251423,-0.0301846,-1.08,0.14726,-0.0455226,-1.07671,0.136463,-0.0472014,-1.07416,0.125322,-0.0494587,-1.07177,0.116245,-0.05155,-1.0693,0.106062,-0.0536089,-1.06723,0.0953139,-0.0550852,-1.02951,0.0608827,-0.0642297,-1.01114,0.0556831,-0.0600595,-1.00139,0.0489161,-0.0570555,-0.991145,0.0444389,-0.0538203,-0.980046,0.0399642,-0.0503091,-0.950183,0.0300062,-0.0441719,-0.944018,0.0286331,-0.0433906,-0.913587,0.0350598,-0.0375759,
-1.10614,0.251495,-0.0300187,-1.07945,0.147122,-0.0454771,-1.07625,0.1363,-0.0471685,-1.07379,0.125141,-0.0494386,-1.07148,0.116046,-0.0515404,-1.0691,0.105846,-0.0536111,-1.06711,0.0950821,-0.0550998,-1.02959,0.0609746,-0.0641957,-1.01122,0.0557748,-0.0600209,-1.00147,0.0490074,-0.0570154,-0.991225,0.0445298,-0.053778,-0.980126,0.0400546,-0.0502643,-0.950265,0.0300965,-0.0441199,-0.9441,0.0287234,-0.0433369,-0.913671,0.03515,-0.0375102,
-1.10479,0.251544,-0.0298641,-1.07891,0.146981,-0.0454339,-1.0758,0.136136,-0.0471367,-1.07343,0.124961,-0.0494188,-1.07119,0.11585,-0.0515302,-1.06889,0.105634,-0.0536118,-1.06699,0.0948563,-0.0551121,-1.02964,0.0610465,-0.0641682,-1.01127,0.0558445,-0.0599867,-1.00152,0.0490758,-0.0569784,-0.991282,0.0445968,-0.0537376,-0.980185,0.0401202,-0.0502201,-0.950327,0.0301585,-0.0440651,-0.944163,0.0287849,-0.0432798,-0.913736,0.0352079,-0.0374396,
-1.10348,0.251568,-0.0297148,-1.07838,0.146834,-0.0454014,-1.07535,0.135968,-0.0471164,-1.07306,0.124778,-0.049411,-1.07089,0.115653,-0.0515326,-1.06866,0.105422,-0.0536256,-1.06684,0.0946326,-0.055138,-1.02968,0.0611079,-0.0641553,-1.01131,0.0559011,-0.0599665,-1.00157,0.0491297,-0.056955,-0.991328,0.0446479,-0.0537104,-0.980233,0.0401682,-0.0501888,-0.95038,0.0301989,-0.0440222,-0.944216,0.0288237,-0.0432345,-0.913791,0.035239,-0.0373799,
-1.1022,0.251578,-0.029576,-1.07786,0.146683,-0.0453711,-1.0749,0.135797,-0.0470973,-1.07269,0.124594,-0.0494035,-1.07059,0.115456,-0.0515346,-1.06843,0.105212,-0.0536383,-1.06669,0.094411,-0.0551619,-1.02969,0.061157,-0.0641534,-1.01133,0.0559432,-0.059958,-1.00159,0.0491681,-0.0569432,-0.991352,0.0446824,-0.0536949,-0.980261,0.0401984,-0.0501693,-0.950414,0.0302179,-0.043992,-0.944251,0.0288404,-0.043202,-0.913825,0.0352443,-0.0373353,
-1.10095,0.251576,-0.0294588,-1.07732,0.146533,-0.0453599,-1.07443,0.135629,-0.047097,-1.07231,0.124413,-0.0494146,-1.07026,0.115263,-0.051555,-1.06818,0.105006,-0.053669,-1.06651,0.0941955,-0.0552037,-1.02969,0.0611904,-0.0641595,-1.01133,0.0559676,-0.0599568,-1.0016,0.0491876,-0.0569382,-0.991363,0.0446968,-0.053686,-0.980275,0.0402074,-0.050156,-0.950436,0.0302121,-0.0439669,-0.944274,0.0288316,-0.0431744,-0.913848,0.0352205,-0.0372952,
-1.0997,0.251558,-0.0293539,-1.07677,0.146376,-0.0453608,-1.07396,0.135455,-0.0471089,-1.07191,0.124227,-0.0494378,-1.06992,0.115066,-0.0515873,-1.06791,0.104798,-0.0537117,-1.06631,0.0939774,-0.0552572,-1.02967,0.0612093,-0.0641786,-1.01131,0.0559757,-0.0599682,-1.00159,0.0491902,-0.0569453,-0.991356,0.0446935,-0.0536886,-0.980272,0.0401977,-0.050154,-0.950441,0.0301849,-0.0439523,-0.94428,0.0288008,-0.0431573,-0.913852,0.0351719,-0.0372666,
-1.09845,0.251527,-0.0292702,-1.07621,0.146212,-0.0453793,-1.07347,0.135275,-0.0471381,-1.07149,0.124036,-0.0494778,-1.06957,0.114864,-0.0516363,-1.06762,0.104585,-0.0537706,-1.0661,0.0937564,-0.0553263,-1.02963,0.0612215,-0.064213,-1.01128,0.0559756,-0.0599946,-1.00156,0.0491837,-0.0569664,-0.991337,0.0446804,-0.0537049,-0.980258,0.0401773,-0.050165,-0.950437,0.0301444,-0.0439498,-0.944277,0.028756,-0.0431522,-0.913847,0.0351063,-0.0372521,
-1.09719,0.25149,-0.0292205,-1.07564,0.146048,-0.0454218,-1.07297,0.135095,-0.0471903,-1.07106,0.123845,-0.0495397,-1.0692,0.114663,-0.0517061,-1.06732,0.104374,-0.0538493,-1.06586,0.0935362,-0.0554143,-1.02959,0.0612163,-0.0642649,-1.01124,0.0559572,-0.0600381,-1.00153,0.0491587,-0.0570033,-0.991306,0.0446484,-0.0537363,-0.980232,0.0401379,-0.0501906,-0.950421,0.0300831,-0.043961,-0.944263,0.0286899,-0.0431608,-0.913829,0.0350177,-0.0372543,
-1.09591,0.251441,-0.029186,-1.07504,0.145877,-0.0454858,-1.07244,0.134908,-0.0472649,-1.07061,0.123649,-0.0496245,-1.0688,0.114457,-0.0517996,-1.06699,0.104157,-0.0539522,-1.06561,0.093312,-0.0555268,-1.02952,0.0612037,-0.0643284,-1.01118,0.0559286,-0.0600931,-1.00148,0.0491221,-0.0570519,-0.991261,0.0446034,-0.0537794,-0.980192,0.0400837,-0.0502279,-0.950393,0.0300027,-0.0439838,-0.944236,0.0286038,-0.0431809,-0.913798,0.0349046,-0.0372675,
-1.09461,0.251385,-0.0291798,-1.07443,0.145701,-0.0455702,-1.0719,0.134717,-0.0473591,-1.07014,0.123447,-0.049728,-1.0684,0.114245,-0.0519109,-1.06665,0.103936,-0.0540722,-1.06534,0.0930833,-0.0556555,-1.02945,0.0611795,-0.0644068,-1.01112,0.0558881,-0.0601605,-1.00142,0.0490736,-0.0571107,-0.991212,0.0445464,-0.053831,-0.980149,0.0400176,-0.050272,-0.950363,0.0299096,-0.0440091,-0.944208,0.0285049,-0.0432028,-0.913766,0.0347777,-0.0372822,
-1.09328,0.251321,-0.0292109,-1.07379,0.145519,-0.045683,-1.07134,0.13452,-0.0474807,-1.06966,0.123241,-0.049858,-1.06797,0.11403,-0.052048,-1.0663,0.10371,-0.0542171,-1.06505,0.0928504,-0.0558081,-1.02937,0.0611473,-0.0645085,-1.01105,0.0558394,-0.0602507,-1.00136,0.0490169,-0.0571911,-0.991153,0.0444815,-0.0539035,-0.980096,0.0399436,-0.0503363,-0.950324,0.0298083,-0.0440533,-0.944171,0.0283975,-0.0432434,-0.913724,0.034642,-0.0373176,
-1.09192,0.251241,-0.0292631,-1.07314,0.145325,-0.0458202,-1.07076,0.134311,-0.0476272,-1.06915,0.123023,-0.0500132,-1.06753,0.113802,-0.0522106,-1.06592,0.103473,-0.0543877,-1.06475,0.0926067,-0.0559867,-1.02928,0.061111,-0.0646205,-1.01097,0.0557865,-0.0603498,-1.00128,0.048956,-0.0572791,-0.991088,0.0444123,-0.0539826,-0.980038,0.0398655,-0.0504062,-0.95028,0.0297024,-0.0441005,-0.944129,0.0282853,-0.0432867,-0.913677,0.0345009,-0.0373555,
-1.09051,0.251158,-0.0293422,-1.07246,0.145128,-0.045984,-1.07016,0.1341,-0.0478003,-1.06863,0.122803,-0.0501949,-1.06707,0.113572,-0.0523996,-1.06553,0.103235,-0.0545848,-1.06444,0.0923611,-0.0561916,-1.02918,0.0610626,-0.0647534,-1.01088,0.0557194,-0.060468,-1.0012,0.0488799,-0.0573848,-0.991016,0.0443268,-0.0540783,-0.979974,0.0397698,-0.0504915,-0.950232,0.0295755,-0.0441602,-0.944083,0.0281514,-0.0433419,-0.913626,0.0343344,-0.0374036,
-1.08906,0.251069,-0.0294439,-1.07176,0.144927,-0.0461639,-1.06953,0.133884,-0.0479889,-1.06809,0.122578,-0.0503912,-1.0666,0.113338,-0.0526028,-1.06513,0.102991,-0.0547953,-1.06411,0.0921112,-0.0564092,-1.02908,0.0610179,-0.0648953,-1.01079,0.0556565,-0.0605946,-1.00113,0.0488085,-0.0574984,-0.990944,0.0442465,-0.0541814,-0.97991,0.0396799,-0.0505838,-0.950183,0.0294554,-0.0442257,-0.944037,0.0280245,-0.0434027,-0.913575,0.0341759,-0.0374575,
-1.08755,0.250975,-0.0295675,-1.07104,0.144721,-0.0463736,-1.06889,0.133664,-0.0482081,-1.06753,0.122349,-0.0506191,-1.06611,0.1131,-0.0528381,-1.06472,0.102744,-0.0550387,-1.06378,0.0918585,-0.0566605,-1.02898,0.060967,-0.0650513,-1.01069,0.0555852,-0.0607337,-1.00104,0.0487274,-0.0576236,-0.990871,0.0441551,-0.0542953,-0.979845,0.0395773,-0.0506857,-0.950136,0.0293188,-0.0442984,-0.943993,0.0278801,-0.0434702,-0.913525,0.0339959,-0.0375157,
-1.08599,0.250882,-0.0297135,-1.07029,0.144518,-0.0465971,-1.06823,0.133446,-0.0484402,-1.06695,0.122122,-0.050859,-1.0656,0.112864,-0.0530848,-1.0643,0.1025,-0.0552926,-1.06344,0.0916079,-0.0569213,-1.02888,0.0609168,-0.0652186,-1.0106,0.055512,-0.0608841,-1.00097,0.0486431,-0.0577602,-0.990803,0.0440592,-0.0544205,-0.979786,0.0394689,-0.0507991,-0.950098,0.0291723,-0.0443824,-0.943957,0.0277252,-0.0435489,-0.913483,0.0338012,-0.0375847,
-1.08436,0.25079,-0.0298637,-1.06951,0.144317,-0.0468388,-1.06754,0.133231,-0.048692,-1.06636,0.1219,-0.05112,-1.06508,0.112633,-0.0533536,-1.06386,0.10226,-0.0555701,-1.06309,0.0913628,-0.0572071,-1.02878,0.0608791,-0.0653926,-1.01052,0.0554506,-0.0610421,-1.00089,0.0485701,-0.0579054,-0.990739,0.043974,-0.0545551,-0.979731,0.0393705,-0.0509227,-0.950062,0.0290347,-0.0444784,-0.943924,0.027579,-0.04364,-0.913444,0.033614,-0.0376655,
-1.08266,0.250708,-0.0300295,-1.06871,0.144128,-0.0470911,-1.06683,0.133027,-0.048954,-1.06574,0.121688,-0.0513906,-1.06455,0.112412,-0.0536318,-1.06341,0.102031,-0.0558563,-1.06274,0.091129,-0.0575011,-1.02868,0.0608482,-0.065564,-1.01043,0.055391,-0.0611963,-1.00082,0.0484962,-0.0580468,-0.990676,0.043885,-0.0546855,-0.979679,0.0392651,-0.0510415,-0.950033,0.0288822,-0.0445678,-0.943898,0.0274162,-0.0437239,-0.913411,0.0334022,-0.0377341,
-1.08088,0.250643,-0.0302093,-1.06787,0.143957,-0.0473532,-1.06609,0.132841,-0.0492252,-1.06511,0.121494,-0.05167,-1.06399,0.11221,-0.0539183,-1.06295,0.101821,-0.0561506,-1.06237,0.0909146,-0.0578028,-1.0286,0.0608354,-0.0657336,-1.01036,0.055346,-0.0613509,-1.00076,0.0484346,-0.0581914,-0.990628,0.043806,-0.0548209,-0.979642,0.0391671,-0.0511672,-0.95002,0.0287315,-0.0446683,-0.943888,0.0272543,-0.0438195,-0.913394,0.0331857,-0.0378126,
-1.07902,0.250597,-0.0303961,-1.067,0.143806,-0.0476147,-1.06533,0.132675,-0.049495,-1.06445,0.121321,-0.0519473,-1.06342,0.112029,-0.0542021,-1.06248,0.101632,-0.0564413,-1.062,0.0907213,-0.0581002,-1.02851,0.060843,-0.0659001,-1.01029,0.0553168,-0.0615037,-1.00071,0.0483864,-0.0583362,-0.990589,0.0437375,-0.0549579,-0.979615,0.0390768,-0.0512956,-0.950019,0.0285813,-0.0447743,-0.943891,0.0270917,-0.043921,-0.913389,0.0329614,-0.0378946,
-1.07705,0.250577,-0.0305903,-1.0661,0.143684,-0.047882,-1.06453,0.132539,-0.0497705,-1.06376,0.121178,-0.05223,-1.06283,0.111878,-0.0544911,-1.06199,0.101473,-0.0567372,-1.06162,0.0905595,-0.0584026,-1.02844,0.0608794,-0.0660519,-1.01023,0.0553091,-0.0616444,-1.00067,0.0483552,-0.0584721,-0.990562,0.0436816,-0.0550879,-0.979602,0.0389941,-0.0514193,-0.950035,0.0284271,-0.0448803,-0.943911,0.0269228,-0.0440233,-0.913399,0.0327189,-0.0379743,
-1.07498,0.250592,-0.030797,-1.06514,0.1436,-0.0481442,-1.06369,0.13244,-0.050039,-1.06305,0.121073,-0.0525039,-1.06221,0.111764,-0.0547698,-1.06148,0.101352,-0.0570211,-1.06123,0.0904364,-0.0586912,-1.02836,0.0609505,-0.066192,-1.01017,0.0553266,-0.0617776,-1.00063,0.0483439,-0.058605,-0.990538,0.0436398,-0.0552184,-0.979593,0.0389192,-0.0515467,-0.95006,0.0282658,-0.0449977,-0.94394,0.026744,-0.044138,-0.913417,0.0324514,-0.0380646,
-1.07277,0.250647,-0.0310019,-1.06413,0.14356,-0.0483993,-1.0628,0.132385,-0.0502998,-1.06228,0.121013,-0.0527697,-1.06155,0.111697,-0.0550399,-1.06094,0.101278,-0.0572958,-1.0608,0.0903608,-0.0589702,-1.02828,0.0610642,-0.0663121,-1.01011,0.0553757,-0.061893,-1.0006,0.0483582,-0.0587231,-0.990523,0.0436171,-0.0553358,-0.979596,0.0388563,-0.051663,-0.950101,0.028099,-0.0451084,-0.943987,0.0265562,-0.0442466,-0.913449,0.0321569,-0.0381466,
