-1.31337,0.458975,0.0099785,-1.15249,0.144622,-0.0275367,-1.14838,0.139768,-0.0275807,-1.14405,0.134129,-0.0279123,-1.13976,0.128559,-0.0282988,-1.12599,0.109489,-0.0188581,-0.971975,0.136197,0.00552653,
-1.30071,0.458691,0.00837582,-1.14616,0.14122,-0.0294875,-1.14215,0.136286,-0.0295402,-1.13794,0.130562,-0.029881,-1.13375,0.124908,-0.0302768,-1.12053,0.10614,-0.0209989,-0.965752,0.128011,0.00335295,
-1.28766,0.458474,0.00678872,-1.13977,0.137881,-0.0313984,-1.13586,0.132865,-0.0314606,-1.13177,0.127057,-0.0318112,-1.1277,0.121318,-0.0322166,-1.11498,0.102799,-0.023091,-0.959546,0.119604,0.00111196,
-1.27435,0.458363,0.00526943,-1.13341,0.134691,-0.0332315,-1.12961,0.129593,-0.0333043,-1.12565,0.123699,-0.0336657,-1.1217,0.117875,-0.0340819,-1.10943,0.0995294,-0.0250933,-0.953478,0.111111,-0.00116827,
-1.26094,0.458385,0.00380739,-1.12718,0.13171,-0.0349373,-1.12349,0.126532,-0.0350211,-1.11965,0.120554,-0.0353932,-1.11584,0.114645,-0.0358201,-1.10397,0.0963993,-0.0269748,-0.94765,0.10266,-0.00346284,
-1.24756,0.458548,0.00249166,-1.12115,0.128991,-0.0364981,-1.11757,0.123734,-0.0365946,-1.11387,0.117673,-0.0369789,-1.11018,0.111683,-0.0374181,-1.09868,0.0934597,-0.028685,-0.942154,0.0943807,-0.00572239,
-1.23433,0.458868,0.00131031,-1.11539,0.126564,-0.0378832,-1.11193,0.121229,-0.0379931,-1.10837,0.115088,-0.0383902,-1.10482,0.109018,-0.0388421,-1.09365,0.0907543,-0.0302275,-0.937091,0.086454,-0.00790731,
-1.22135,0.459346,0.000278625,-1.11,0.124443,-0.0390932,-1.10666,0.119034,-0.0392172,-1.10323,0.112816,-0.0396275,-1.09982,0.106669,-0.0400927,-1.08898,0.088312,-0.031573,-0.932532,0.0790188,-0.00996672,
-1.20873,0.459946,-0.000575495,-1.10503,0.122619,-0.0401314,-1.10181,0.117138,-0.0402705,-1.09852,0.110846,-0.040695,-1.09524,0.104625,-0.0411743,-1.08472,0.0861556,-0.0327254,-0.928523,0.0722137,-0.0118705,
-1.19654,0.460642,-0.00127812,-1.10052,0.121068,-0.0410096,-1.09742,0.115519,-0.0411641,-1.09427,0.109155,-0.0416029,-1.09113,0.102864,-0.0420966,-1.08095,0.0842896,-0.0337025,-0.925091,0.0661274,-0.0135802,
-1.18485,0.461398,-0.00184463,-1.09649,0.119771,-0.0417523,-1.09352,0.114155,-0.0419224,-1.09051,0.107725,-0.0423756,-1.08751,0.101366,-0.0428837,-1.07769,0.0827209,-0.0345331,-0.922216,0.0608468,-0.0150945,
-1.17371,0.462182,-0.0022988,-1.09296,0.118698,-0.0423811,-1.0901,0.113021,-0.0425663,-1.08723,0.106527,-0.0430337,-1.08438,0.100106,-0.043556,-1.07492,0.0814489,-0.0352293,-0.919862,0.0563673,-0.0164076,
-1.1632,0.462947,-0.00266279,-1.08989,0.117817,-0.0429113,-1.08715,0.112082,-0.0431112,-1.08442,0.10553,-0.0435923,-1.0817,0.0990499,-0.0441282,-1.07264,0.0804392,-0.035814,-0.917973,0.0526672,-0.0175381,
-1.15331,0.463669,-0.00295858,-1.08726,0.117096,-0.0433659,-1.08464,0.111306,-0.0435798,-1.08205,0.1047,-0.0440739,-1.07947,0.0981662,-0.0446229,-1.07081,0.0796744,-0.0363168,-0.916498,0.0496904,-0.0185025,
-1.14409,0.464324,-0.00319616,-1.08504,0.116507,-0.0437608,-1.08253,0.110667,-0.0439878,-1.08007,0.104012,-0.044494,-1.07762,0.0974292,-0.0450551,-1.06937,0.0791228,-0.036742,-0.915373,0.0473687,-0.0193116,
-1.13553,0.464894,-0.0033979,-1.08318,0.116022,-0.0440971,-1.08079,0.110137,-0.0443358,-1.07845,0.103437,-0.0448527,-1.07613,0.0968093,-0.0454246,-1.06828,0.0787409,-0.0371035,-0.914544,0.0455933,-0.0199761,
-1.12764,0.465364,-0.00353399,-1.08165,0.115614,-0.0443852,-1.07936,0.109688,-0.0446346,-1.07715,0.102948,-0.0451616,-1.07494,0.0962805,-0.0457436,-1.06749,0.0785108,-0.0374035,-0.913954,0.0443079,-0.0205112,
-1.12038,0.465738,-0.00360455,-1.08039,0.115271,-0.0446247,-1.0782,0.109307,-0.044884,-1.07611,0.102531,-0.0454205,-1.07401,0.0958279,-0.0460118,-1.06694,0.0783946,-0.0376606,-0.913561,0.0434062,-0.0209375,
-1.11373,0.46601,-0.00358392,-1.07937,0.114972,-0.0448209,-1.07728,0.108975,-0.0450895,-1.07529,0.102167,-0.0456351,-1.0733,0.0954322,-0.0462355,-1.06658,0.0783576,-0.0378667,-0.913318,0.0428182,-0.0212551,
-1.10764,0.466195,-0.00350005,-1.07855,0.114708,-0.0449684,-1.07654,0.108681,-0.0452453,-1.07465,0.101845,-0.0457992,-1.07277,0.0950827,-0.0464078,-1.06638,0.0783858,-0.0380305,-0.913199,0.0424676,-0.0214942,
-1.10208,0.466299,-0.00331942,-1.07789,0.114475,-0.0450701,-1.07596,0.108421,-0.0453552,-1.07417,0.10156,-0.0459176,-1.07238,0.0947727,-0.0465347,-1.06629,0.0784524,-0.0381381,-0.913164,0.0422983,-0.0216541,
-1.097,0.466329,-0.00305436,-1.07735,0.114261,-0.0451403,-1.0755,0.108184,-0.0454337,-1.0738,0.101301,-0.0460047,-1.07209,0.094492,-0.0466305,-1.06629,0.0785454,-0.0382191,-0.913191,0.0422537,-0.0217483,
-1.09234,0.466295,-0.00273336,-1.0769,0.114061,-0.0451783,-1.07512,0.107962,-0.0454796,-1.0735,0.101061,-0.0460593,-1.07188,0.0942327,-0.0466936,-1.06635,0.0786509,-0.038264,-0.913264,0.042293,-0.0217892,
-1.08806,0.466214,-0.00237512,-1.07652,0.113876,-0.0452001,-1.07482,0.107759,-0.0455094,-1.07327,0.10084,-0.0460977,-1.07173,0.0939954,-0.0467405,-1.06644,0.0787545,-0.0382699,-0.913359,0.0423812,-0.0217787,
-1.0841,0.466084,-0.00200124,-1.0762,0.113692,-0.0452016,-1.07455,0.107558,-0.0455183,-1.07308,0.100625,-0.0461147,-1.07161,0.0937654,-0.0467655,-1.06654,0.0788614,-0.0382625,-0.913465,0.0424896,-0.0217516,
-1.08044,0.465921,-0.00159863,-1.07591,0.113518,-0.0451963,-1.07432,0.107369,-0.0455204,-1.07291,0.100423,-0.0461251,-1.0715,0.0935502,-0.0467842,-1.06664,0.0789582,-0.0382489,-0.913567,0.0426063,-0.0216984,
-1.07703,0.465722,-0.00120419,-1.07563,0.113341,-0.0451877,-1.0741,0.107178,-0.0455189,-1.07275,0.10022,-0.0461314,-1.07141,0.0933361,-0.0467982,-1.06675,0.0790468,-0.0382282,-0.913671,0.0427031,-0.0216359,
-1.07382,0.465497,-0.000798421,-1.07536,0.113167,-0.0451811,-1.07388,0.106992,-0.0455194,-1.0726,0.100024,-0.0461399,-1.07131,0.0931298,-0.0468146,-1.06683,0.0791297,-0.0382018,-0.913761,0.0427889,-0.0215681,
-1.07078,0.465254,-0.000407315,-1.0751,0.112995,-0.0451745,-1.07367,0.106809,-0.0455193,-1.07243,0.0998317,-0.0461473,-1.0712,0.0929281,-0.0468295,-1.06689,0.0792003,-0.0381865,-0.913832,0.0428442,-0.0214963,
-1.06789,0.464985,-9.86199e-006,-1.07482,0.11282,-0.0451805,-1.07343,0.106624,-0.0455323,-1.07225,0.099638,-0.0461682,-1.07107,0.0927263,-0.0468581,-1.06694,0.079266,-0.038187,-0.913892,0.0428728,-0.0214354,
-1.06509,0.464703,0.000361009,-1.07454,0.112644,-0.045186,-1.07319,0.106439,-0.0455442,-1.07206,0.0994454,-0.0461874,-1.07093,0.0925261,-0.0468846,-1.06696,0.0793269,-0.0381983,-0.91393,0.0428771,-0.0213904,
-1.06237,0.464409,0.000706321,-1.07423,0.112472,-0.0452099,-1.07294,0.106258,-0.0455744,-1.07185,0.0992575,-0.0462247,-1.07076,0.0923312,-0.0469289,-1.06696,0.0793777,-0.0382189,-0.913955,0.0428529,-0.0213501,
-1.05971,0.4641,0.00101992,-1.07391,0.112295,-0.0452448,-1.07266,0.106072,-0.0456155,-1.07162,0.0990658,-0.0462729,-1.07058,0.0921332,-0.046984,-1.06693,0.0794208,-0.038254,-0.913961,0.0428055,-0.0213221,
-1.05707,0.463777,0.0012838,-1.07357,0.112114,-0.045295,-1.07236,0.105884,-0.0456718,-1.07137,0.098871,-0.0463358,-1.07037,0.0919325,-0.0470535,-1.06689,0.0794671,-0.0383068,-0.913956,0.0427441,-0.0213096,
-1.05444,0.463445,0.00148964,-1.07322,0.111933,-0.0453657,-1.07204,0.105696,-0.0457479,-1.0711,0.0986774,-0.0464179,-1.07015,0.0917331,-0.0471415,-1.06684,0.0795063,-0.0383797,-0.913937,0.0426638,-0.0213157,
-1.05179,0.463095,0.00166241,-1.07284,0.111747,-0.0454586,-1.0717,0.105503,-0.0458465,-1.0708,0.0984792,-0.0465227,-1.06989,0.0915296,-0.0472525,-1.06676,0.0795427,-0.0384641,-0.913904,0.0425585,-0.0213327,
-1.04911,0.462731,0.00177852,-1.07244,0.111557,-0.0455684,-1.07135,0.105306,-0.0459616,-1.07049,0.0982773,-0.0466434,-1.06963,0.0913226,-0.0473788,-1.06668,0.0795765,-0.0385701,-0.91387,0.0424432,-0.0213529,
-1.04639,0.46235,0.00183547,-1.07203,0.111364,-0.0457036,-1.07098,0.105106,-0.0461016,-1.07017,0.0980721,-0.0467884,-1.06935,0.0911124,-0.0475287,-1.06659,0.0796096,-0.0387024,-0.913824,0.0423223,-0.0213955,
-1.04363,0.461941,0.0018676,-1.0716,0.111159,-0.0458638,-1.07058,0.104894,-0.0462667,-1.06982,0.097856,-0.0469586,-1.06905,0.0908915,-0.0477041,-1.06649,0.0796439,-0.0388489,-0.913775,0.0421983,-0.0214416,
-1.04077,0.461511,0.00185522,-1.07115,0.110953,-0.0460496,-1.07018,0.104682,-0.0464574,-1.06946,0.0976388,-0.0471544,-1.06874,0.0906699,-0.0479049,-1.06638,0.0796733,-0.0390205,-0.913721,0.0420503,-0.0214986,
-1.03784,0.461058,0.00180461,-1.07068,0.110743,-0.0462492,-1.06976,0.104466,-0.0466615,-1.06909,0.0974185,-0.0473631,-1.06842,0.0904451,-0.0481182,-1.06627,0.0797076,-0.0392031,-0.913668,0.0419114,-0.0215621,
-1.03479,0.460572,0.00174125,-1.0702,0.110531,-0.0464808,-1.06932,0.104247,-0.0468981,-1.06871,0.0971958,-0.0476048,-1.06809,0.0902182,-0.0483649,-1.06616,0.0797418,-0.0394033,-0.913616,0.0417515,-0.0216301,
-1.03162,0.460064,0.00163849,-1.06971,0.110322,-0.0467235,-1.06888,0.104032,-0.0471453,-1.06832,0.0969768,-0.0478565,-1.06775,0.0899952,-0.0486212,-1.06604,0.0797802,-0.0396146,-0.913571,0.0415763,-0.0217086,
-1.02832,0.459521,0.00154389,-1.0692,0.110118,-0.0469881,-1.06842,0.103823,-0.0474151,-1.06791,0.0967636,-0.0481317,-1.0674,0.0897783,-0.0489016,-1.06593,0.0798281,-0.0398296,-0.913529,0.0414065,-0.0217979,
-1.02487,0.458953,0.00142751,-1.06868,0.109928,-0.0472619,-1.06795,0.103626,-0.0476939,-1.0675,0.0965634,-0.0484156,-1.06704,0.0895745,-0.0491906,-1.06581,0.0798863,-0.0400432,-0.913493,0.041209,-0.0218736,
-1.02125,0.458363,0.00129443,-1.06814,0.109758,-0.0475444,-1.06746,0.10345,-0.0479812,-1.06708,0.0963844,-0.0487076,-1.06668,0.0893923,-0.0494874,-1.06571,0.0799572,-0.0402475,-0.913472,0.041001,-0.0219561,
-1.01745,0.457745,0.00114286,-1.06758,0.10961,-0.0478241,-1.06696,0.103297,-0.0482652,-1.06665,0.0962288,-0.048996,-1.06632,0.0892339,-0.0497801,-1.0656,0.080047,-0.0404434,-0.913461,0.0407802,-0.0220399,
-1.01345,0.457102,0.000982546,-1.06701,0.109496,-0.0481092,-1.06645,0.103177,-0.0485545,-1.0662,0.0961067,-0.0492895,-1.06594,0.0891093,-0.0500778,-1.0655,0.0801645,-0.0406158,-0.913464,0.0405339,-0.0221177,
-1.00922,0.45644,0.000785969,-1.0664,0.109423,-0.0483841,-1.06591,0.103099,-0.0488325,-1.06574,0.0960265,-0.0495707,-1.06555,0.0890272,-0.0503621,-1.06539,0.0803155,-0.0407634,-0.91347,0.0402531,-0.0222014,
-1.00472,0.45575,0.000579006,-1.06576,0.109399,-0.0486502,-1.06534,0.10307,-0.0491015,-1.06524,0.0959966,-0.0498424,-1.06513,0.0889959,-0.0506365,-1.06526,0.0805177,-0.0408831,-0.913488,0.0399391,-0.0222738,
-0.999909,0.455034,0.000354523,-1.06507,0.109438,-0.0489,-1.06472,0.103105,-0.0493535,-1.06471,0.0960307,-0.0500966,-1.06468,0.0890294,-0.0508928,-1.0651,0.0807793,-0.0409567,-0.913501,0.0395746,-0.0223363,
-0.994734,0.454297,9.96503e-005,-1.06432,0.10956,-0.0491248,-1.06405,0.103223,-0.0495795,-1.06413,0.0961493,-0.0503234,-1.06419,0.0891484,-0.0511206,-1.0649,0.081119,-0.0409896,-0.913502,0.039151,-0.0224055,
-0.989156,0.453532,-0.000146797,-1.06347,0.109777,-0.0493202,-1.06329,0.103437,-0.0497762,-1.06347,0.0963653,-0.0505209,-1.06363,0.0893659,-0.0513189,-1.06463,0.081562,-0.0409505,-0.913482,0.0386595,-0.0224574,
-0.983089,0.452746,-0.000419351,-1.06252,0.110119,-0.0494773,-1.06243,0.103777,-0.0499334,-1.06271,0.0967083,-0.0506778,-1.06297,0.0897121,-0.0514754,-1.06427,0.0821328,-0.0408594,-0.913429,0.0380942,-0.0225118,
-0.97649,0.451944,-0.00068544,-1.0614,0.110613,-0.0495943,-1.06142,0.10427,-0.0500503,-1.06181,0.0972071,-0.050794,-1.06218,0.0902158,-0.0515909,-1.06377,0.0828602,-0.0406958,-0.913312,0.0374454,-0.0225523,
-0.969272,0.45114,-0.000965659,-1.06009,0.111303,-0.0496597,-1.06022,0.104961,-0.0501147,-1.06073,0.0979055,-0.0508565,-1.06122,0.0909216,-0.0516516,-1.06309,0.0837758,-0.0404684,-0.913116,0.0366994,-0.022591,
-0.961374,0.45034,-0.00127055,-1.05855,0.11222,-0.0496618,-1.05879,0.105882,-0.0501142,-1.05943,0.0988368,-0.0508524,-1.06006,0.0918629,-0.051644,-1.06219,0.0849267,-0.0401619,-0.912816,0.0358642,-0.0226182,
-0.952744,0.449567,-0.00157339,-1.05669,0.113416,-0.04961,-1.05705,0.107084,-0.0500592,-1.05784,0.100052,-0.0507929,-1.0586,0.0930918,-0.0515801,-1.061,0.0863435,-0.0398017,-0.912379,0.0349227,-0.0226363,
-0.9433,0.448835,-0.00189065,-1.05446,0.114938,-0.0494873,-1.05496,0.108614,-0.0499313,-1.0559,0.101601,-0.0506585,-1.05681,0.0946573,-0.0514394,-1.05947,0.0880708,-0.0393745,-0.911788,0.033872,-0.0226386,
-0.932982,0.448167,-0.00222428,-1.05178,0.116838,-0.049303,-1.05243,0.110527,-0.0497398,-1.05353,0.103536,-0.0504585,-1.0546,0.0966147,-0.0512309,-1.05753,0.0901479,-0.0389036,-0.911013,0.0327319,-0.0226202,
-0.921729,0.447585,-0.0025689,-1.04859,0.119173,-0.0490581,-1.04939,0.112879,-0.0494856,-1.05065,0.105915,-0.0501936,-1.05189,0.0990208,-0.0509554,-1.05507,0.092612,-0.0384212,-0.910024,0.0314735,-0.0225898,
-0.909496,0.447108,-0.00294325,-1.04478,0.121982,-0.0487706,-1.04574,0.11571,-0.049186,-1.04719,0.10878,-0.0498803,-1.04861,0.101919,-0.0506286,-1.05205,0.0954961,-0.0379388,-0.908818,0.030119,-0.0225278,
-0.896239,0.446755,-0.00332697,-1.04028,0.125312,-0.0484367,-1.04142,0.119068,-0.0488373,-1.04305,0.112178,-0.0495155,-1.04465,0.105356,-0.0502478,-1.04837,0.0988329,-0.0374937,-0.907378,0.0286798,-0.0224515,
-0.881951,0.446543,-0.00371253,-1.03502,0.129194,-0.048091,-1.03633,0.122983,-0.0484741,-1.03815,0.11614,-0.0491338,-1.03995,0.109364,-0.0498478,-1.04397,0.102625,-0.0371104,-0.90571,0.0271677,-0.0223397,
-0.86662,0.446475,-0.00411342,-1.02892,0.133643,-0.0477406,-1.03041,0.127473,-0.048103,-1.03244,0.120685,-0.0487414,-1.03444,0.113962,-0.0494341,-1.03878,0.106885,-0.0368192,-0.903832,0.025621,-0.0221881,
-0.850288,0.446558,-0.00452175,-1.02195,0.138657,-0.047406,-1.02363,0.132534,-0.0477449,-1.02586,0.125808,-0.0483594,-1.02806,0.119147,-0.0490284,-1.03276,0.111583,-0.0366581,-0.901775,0.0240791,-0.0220065,
-0.833018,0.446777,-0.00489779,-1.01407,0.144209,-0.0471171,-1.01594,0.13814,-0.0474308,-1.01838,0.131485,-0.0480203,-1.02079,0.124893,-0.0486645,-1.02589,0.116695,-0.0366381,-0.899581,0.0225991,-0.0217906,
-0.814928,0.447127,-0.00527035,-1.0053,0.150253,-0.046881,-1.00737,0.144245,-0.0471671,-1.01002,0.137669,-0.0477298,-1.01263,0.131153,-0.0483472,-1.0182,0.122158,-0.0367742,-0.897296,0.0212694,-0.0215271,
-0.796189,0.447589,-0.0056006,-0.9957,0.156704,-0.046713,-0.997955,0.150764,-0.0469707,-1.00081,0.144273,-0.0475061,-1.00363,0.13784,-0.0480964,-1.00973,0.127901,-0.0370634,-0.894955,0.0201776,-0.0212358,
-0.777004,0.448138,-0.00585805,-0.985367,0.163478,-0.046632,-0.987811,0.157612,-0.0468614,-0.990872,0.151211,-0.0473706,-0.993887,0.144867,-0.0479347,-1.0006,0.13384,-0.0374986,-0.892603,0.0194335,-0.0209057,
-0.757644,0.448747,-0.00605537,-0.974457,0.170441,-0.0466366,-0.977084,0.164654,-0.0468383,-0.980341,0.158349,-0.0473224,-0.983549,0.152098,-0.0478612,-0.990958,0.139874,-0.0380586,-0.890247,0.0191311,-0.0205607,
-0.738415,0.449391,-0.0061603,-0.963173,0.177457,-0.0467219,-0.965974,0.171752,-0.046898,-0.969418,0.165545,-0.0473593,-0.972811,0.15939,-0.0478754,-0.980994,0.14591,-0.038712,-0.887894,0.0193497,-0.0202039,
-0.719673,0.450045,-0.00618925,-0.951766,0.184367,-0.0468933,-0.954732,0.178744,-0.0470462,-0.95835,0.172636,-0.0474877,-0.961915,0.166578,-0.0479839,-0.970944,0.151824,-0.0394255,-0.885532,0.020106,-0.0198544,
-0.701801,0.4507,-0.00611995,-0.940526,0.191013,-0.0471297,-0.943642,0.185472,-0.047263,-0.94742,0.17946,-0.0476886,-0.951143,0.173496,-0.0481686,-0.961064,0.157512,-0.0401747,-0.883158,0.02138,-0.0195225,
-0.685169,0.451309,-0.00599883,-0.929777,0.197221,-0.0474113,-0.933029,0.191758,-0.0475283,-0.93695,0.185838,-0.0479412,-0.940814,0.179964,-0.0484083,-0.951649,0.162847,-0.0409086,-0.880803,0.0230668,-0.0192245,
