-1.47172,0.778101,0.00551374,-1.47172,0.778101,0.00551374,-1.47172,0.778101,0.00551374,-1.297,0.557049,-0.00797479,
-1.45738,0.779106,0.00518173,-1.45738,0.779106,0.00518173,-1.45738,0.779106,0.00518173,-1.28288,0.556319,-0.00951617,
-1.44259,0.780243,0.00495499,-1.44259,0.780243,0.00495499,-1.44259,0.780243,0.00495499,-1.26832,0.555604,-0.0110744,
-1.42749,0.781521,0.0048638,-1.42749,0.781521,0.0048638,-1.42749,0.781521,0.0048638,-1.25347,0.554946,-0.0126032,
-1.41223,0.782954,0.00493423,-1.41223,0.782954,0.00493423,-1.41223,0.782954,0.00493423,-1.23852,0.554372,-0.0141263,
-1.39692,0.784542,0.00517456,-1.39692,0.784542,0.00517456,-1.39692,0.784542,0.00517456,-1.2236,0.553902,-0.0155583,
-1.38168,0.786279,0.00559991,-1.38168,0.786279,0.00559991,-1.38168,0.786279,0.00559991,-1.20885,0.553551,-0.0169067,
-1.36662,0.788156,0.0061888,-1.36662,0.788156,0.0061888,-1.36662,0.788156,0.0061888,-1.19436,0.553328,-0.0181442,
-1.3518,0.790159,0.00691529,-1.3518,0.790159,0.00691529,-1.3518,0.790159,0.00691529,-1.18024,0.553207,-0.0192363,
-1.33733,0.79225,0.00772805,-1.33733,0.79225,0.00772805,-1.33733,0.79225,0.00772805,-1.16658,0.553165,-0.0201987,
-1.32324,0.794414,0.00860196,-1.32324,0.794414,0.00860196,-1.32324,0.794414,0.00860196,-1.15343,0.553176,-0.0210362,
-1.30958,0.796623,0.00946721,-1.30958,0.796623,0.00946721,-1.30958,0.796623,0.00946721,-1.14086,0.55321,-0.0217685,
-1.29637,0.798841,0.010328,-1.29637,0.798841,0.010328,-1.29637,0.798841,0.010328,-1.12895,0.553232,-0.0224127,
-1.28365,0.801036,0.0111391,-1.28365,0.801036,0.0111391,-1.28365,0.801036,0.0111391,-1.1177,0.553221,-0.0229901,
-1.2714,0.803172,0.0119038,-1.2714,0.803172,0.0119038,-1.2714,0.803172,0.0119038,-1.10714,0.553158,-0.0234944,
-1.25964,0.805223,0.012611,-1.25964,0.805223,0.012611,-1.25964,0.805223,0.012611,-1.09729,0.553029,-0.0239454,
-1.24836,0.807163,0.0132722,-1.24836,0.807163,0.0132722,-1.24836,0.807163,0.0132722,-1.08814,0.552825,-0.0243042,
-1.23752,0.80899,0.013894,-1.23752,0.80899,0.013894,-1.23752,0.80899,0.013894,-1.07967,0.552549,-0.0245676,
-1.22711,0.810699,0.0144509,-1.22711,0.810699,0.0144509,-1.22711,0.810699,0.0144509,-1.07184,0.552203,-0.0246972,
-1.21708,0.812295,0.0149629,-1.21708,0.812295,0.0149629,-1.21708,0.812295,0.0149629,-1.06461,0.551795,-0.0247252,
-1.20742,0.813787,0.0154129,-1.20742,0.813787,0.0154129,-1.20742,0.813787,0.0154129,-1.05796,0.551336,-0.0246248,
