-1.49695,0.891614,-0.095723,-1.34136,0.476036,-0.0749778,-1.33697,0.471115,-0.0746971,-1.33332,0.466422,-0.0740055,-1.3293,0.461899,-0.0733731,-1.32456,0.457727,-0.072111,-1.3198,0.45408,-0.070111,-1.31462,0.451209,-0.0690212,-1.31044,0.447625,-0.0656019,-1.29963,0.439146,-0.0576645,
-1.48435,0.8908,-0.0950559,-1.32853,0.476311,-0.0765213,-1.32425,0.471303,-0.0762499,-1.32069,0.466539,-0.0755661,-1.31676,0.461938,-0.0749423,-1.3121,0.457672,-0.0736902,-1.3074,0.453932,-0.0717003,-1.30228,0.450959,-0.0706214,-1.29817,0.447293,-0.067211,-1.28751,0.4386,-0.0592965,
-1.4713,0.890087,-0.0943453,-1.31535,0.476638,-0.0780369,-1.31116,0.471544,-0.0777758,-1.3077,0.466707,-0.0771002,-1.30387,0.462027,-0.0764858,-1.29929,0.457667,-0.0752452,-1.29467,0.453831,-0.0732671,-1.28961,0.450754,-0.0722013,-1.28556,0.447005,-0.0688011,-1.27506,0.438097,-0.0609133,
-1.4579,0.889522,-0.093589,-1.30195,0.477057,-0.0794681,-1.29788,0.471876,-0.0792186,-1.29451,0.466967,-0.0785522,-1.29078,0.462207,-0.0779484,-1.28629,0.457752,-0.0767214,-1.28174,0.453821,-0.0747573,-1.27674,0.450637,-0.0737078,-1.27277,0.446806,-0.0703196,-1.26243,0.437683,-0.0624636,
-1.44423,0.88914,-0.0927811,-1.28852,0.477576,-0.0808277,-1.28455,0.472308,-0.0805903,-1.28129,0.467329,-0.0799332,-1.27766,0.46249,-0.0793404,-1.27326,0.45794,-0.0781282,-1.26879,0.453915,-0.0761798,-1.26386,0.450625,-0.0751489,-1.25995,0.446713,-0.0717741,-1.24977,0.437378,-0.0639536,
-1.4304,0.888981,-0.0919273,-1.27519,0.478214,-0.0820174,-1.27134,0.472861,-0.081794,-1.26819,0.467814,-0.0811475,-1.26466,0.462898,-0.0805676,-1.26035,0.458256,-0.0793729,-1.25596,0.454136,-0.0774435,-1.25109,0.450742,-0.0764351,-1.24725,0.446751,-0.0730761,-1.23724,0.437208,-0.0652983,
-1.41647,0.889064,-0.091027,-1.26208,0.478985,-0.0830535,-1.25835,0.47355,-0.0828452,-1.2553,0.468436,-0.0822097,-1.25187,0.463446,-0.0816437,-1.24766,0.458713,-0.0804684,-1.24335,0.454502,-0.0785599,-1.23855,0.451004,-0.0775769,-1.23477,0.446935,-0.0742356,-1.22492,0.43719,-0.0665053,
-1.40251,0.889415,-0.0900833,-1.24927,0.479906,-0.0839232,-1.24565,0.474392,-0.0837307,-1.24271,0.469213,-0.0831069,-1.23939,0.46415,-0.0825554,-1.23528,0.459328,-0.0814009,-1.23104,0.455027,-0.0795151,-1.22632,0.451427,-0.0785597,-1.22261,0.447283,-0.0752375,-1.21291,0.437339,-0.0675588,
-1.38856,0.890034,-0.0891109,-1.23686,0.480951,-0.0845974,-1.23336,0.475359,-0.0844221,-1.23053,0.470119,-0.0838107,-1.22732,0.464985,-0.0832749,-1.2233,0.460077,-0.0821428,-1.21914,0.455688,-0.0802815,-1.21449,0.451988,-0.0793559,-1.21084,0.44777,-0.0760544,-1.20131,0.437631,-0.0684317,
-1.37469,0.890912,-0.0881013,-1.22489,0.482102,-0.0851094,-1.22151,0.476436,-0.0849514,-1.21879,0.471136,-0.0843527,-1.21569,0.465935,-0.083833,-1.21177,0.460943,-0.082724,-1.2077,0.456468,-0.0808879,-1.20311,0.452669,-0.079993,-1.19953,0.448378,-0.076713,-1.19016,0.438049,-0.0691482,
-1.3609,0.892038,-0.0870785,-1.21342,0.483328,-0.0854783,-1.21017,0.477591,-0.0853378,-1.20756,0.472235,-0.0847521,-1.20456,0.466969,-0.0842485,-1.20074,0.461895,-0.0831628,-1.19675,0.457337,-0.0813523,-1.19225,0.453441,-0.0804882,-1.18873,0.44908,-0.0772301,-1.17952,0.438563,-0.0697241,
-1.34725,0.893381,-0.0860604,-1.20249,0.484596,-0.0857328,-1.19936,0.478791,-0.0856097,-1.19686,0.473381,-0.0850366,-1.19397,0.468054,-0.084549,-1.19025,0.462902,-0.0834862,-1.18634,0.458262,-0.0817009,-1.18191,0.454273,-0.0808672,-1.17846,0.449842,-0.0776308,-1.16942,0.439143,-0.070183,
-1.33378,0.894902,-0.085049,-1.19216,0.485853,-0.0858991,-1.18915,0.479984,-0.0857926,-1.18676,0.474525,-0.0852319,-1.18397,0.469139,-0.0847597,-1.18036,0.463912,-0.0837191,-1.17653,0.459195,-0.0819582,-1.17218,0.455116,-0.0811538,-1.1688,0.450619,-0.0779385,-1.15992,0.439743,-0.0705473,
-1.32049,0.89656,-0.0840709,-1.18243,0.487072,-0.0860015,-1.17954,0.481144,-0.085911,-1.17725,0.475639,-0.085362,-1.17458,0.470198,-0.0849046,-1.17106,0.464901,-0.0838852,-1.16731,0.460109,-0.0821477,-1.16304,0.455944,-0.0813713,-1.15972,0.451383,-0.0781763,-1.15101,0.440338,-0.0708396,
-1.30742,0.898317,-0.083152,-1.17332,0.488226,-0.0860575,-1.17054,0.482244,-0.0859818,-1.16836,0.476695,-0.0854438,-1.16579,0.471204,-0.0850001,-1.16236,0.46584,-0.0840003,-1.1587,0.460978,-0.0822845,-1.1545,0.456732,-0.0815338,-1.15125,0.45211,-0.0783578,-1.1427,0.440903,-0.0710715,
-1.29456,0.900136,-0.0822993,-1.16483,0.489289,-0.0860933,-1.16216,0.483256,-0.0860307,-1.16008,0.477668,-0.0855026,-1.1576,0.472131,-0.0850712,-1.15427,0.466705,-0.084089,-1.15069,0.461777,-0.0823925,-1.14657,0.457454,-0.081665,-1.14339,0.452774,-0.0785059,-1.135,0.441415,-0.0712651,
-1.28195,0.901981,-0.0815361,-1.15695,0.490247,-0.0860788,-1.15439,0.484168,-0.0860285,-1.1524,0.478545,-0.0855095,-1.15002,0.472965,-0.0850894,-1.14678,0.467482,-0.0841232,-1.14327,0.462492,-0.0824443,-1.13922,0.458097,-0.0817375,-1.13611,0.453363,-0.0785939,-1.12788,0.441861,-0.0713943,
-1.26956,0.903834,-0.0808829,-1.14966,0.491099,-0.0860152,-1.1472,0.484979,-0.085976,-1.1453,0.479323,-0.0854656,-1.14301,0.473705,-0.0850559,-1.13986,0.468169,-0.084104,-1.13643,0.463121,-0.0824408,-1.13245,0.45866,-0.0817523,-1.1294,0.453875,-0.0786227,-1.12134,0.442238,-0.07146,
-1.2574,0.90566,-0.080326,-1.14291,0.491847,-0.0858804,-1.14055,0.485689,-0.0858515,-1.13873,0.480004,-0.0853493,-1.13653,0.474351,-0.0849491,-1.13347,0.468766,-0.0840101,-1.13011,0.463665,-0.0823606,-1.1262,0.459142,-0.0816877,-1.12321,0.454309,-0.0785704,-1.1153,0.442546,-0.0714399,
