-1.53798,0.911325,-0.0317806,-1.54341,0.867622,0.0115871,
-1.5254,0.910626,-0.0311617,-1.52878,0.868838,0.0114703,
-1.51237,0.910046,-0.0305083,-1.51366,0.870217,0.0114949,
-1.49901,0.909636,-0.0298225,-1.49819,0.87177,0.0116997,
-1.48538,0.909432,-0.0290968,-1.4825,0.873513,0.0121135,
-1.4716,0.90947,-0.0283401,-1.4667,0.875446,0.0127459,
-1.45773,0.909778,-0.0275508,-1.45092,0.877555,0.0136184,
-1.44384,0.910368,-0.0267306,-1.43528,0.879824,0.014702,
-1.42996,0.911236,-0.0258918,-1.41985,0.882235,0.0159674,
-1.41618,0.912375,-0.025027,-1.40474,0.884738,0.0173415,
-1.40248,0.913756,-0.0241536,-1.38998,0.887324,0.0187963,
-1.38893,0.915344,-0.0232839,-1.37562,0.889966,0.0202344,
-1.37555,0.917098,-0.0224165,-1.36167,0.892636,0.0216636,
-1.36235,0.918967,-0.0215705,-1.34816,0.895306,0.0230147,
-1.34935,0.920906,-0.0207682,-1.33508,0.897944,0.0242912,
-1.33656,0.922881,-0.0200133,-1.32242,0.90053,0.0254723,
-1.32399,0.924846,-0.019326,-1.31018,0.903038,0.0265661,
-1.31163,0.926785,-0.0187268,-1.29831,0.905464,0.0275794,
-1.2995,0.928668,-0.0182054,-1.28682,0.907802,0.0284676,
-1.28757,0.930484,-0.0177928,-1.27564,0.910053,0.0292551,
-1.27585,0.932234,-0.0174851,-1.26478,0.912219,0.029914,
-1.26433,0.933907,-0.0172781,-1.25418,0.91432,0.0304097,
-1.25299,0.935509,-0.0171728,-1.24383,0.916337,0.0307665,
-1.24183,0.937034,-0.0171633,-1.2337,0.918275,0.0309906,
-1.23083,0.938479,-0.0172503,-1.22376,0.92014,0.0310719,
-1.21998,0.939839,-0.0174126,-1.21397,0.92192,0.0310275,
-1.20926,0.941116,-0.0176558,-1.20431,0.923621,0.0308569,
-1.19867,0.942293,-0.0179608,-1.19476,0.92524,0.0305961,
-1.18819,0.943362,-0.018336,-1.18529,0.926784,0.030213,
-1.1778,0.944324,-0.0187593,-1.17589,0.928248,0.0297204,
-1.16748,0.945166,-0.019227,-1.16653,0.929634,0.0291465,
-1.15723,0.945883,-0.0197312,-1.15718,0.930951,0.0284818,
-1.14701,0.946473,-0.0202721,-1.14783,0.932197,0.0277419,
-1.13684,0.946934,-0.0208436,-1.13848,0.933352,0.0269628,
-1.12668,0.947263,-0.0214439,-1.12909,0.934435,0.0261302,
-1.11655,0.947458,-0.0220624,-1.11966,0.935428,0.0252498,
-1.10641,0.947526,-0.0227005,-1.11019,0.936325,0.0243453,
-1.09626,0.947462,-0.0233489,-1.10067,0.93712,0.0234498,
-1.08611,0.947259,-0.0240181,-1.0911,0.937815,0.0225177,
-1.07594,0.946921,-0.0246984,-1.08148,0.938409,0.0215845,
-1.06574,0.946452,-0.0253797,-1.07181,0.938882,0.0206582,
-1.05551,0.945845,-0.0260731,-1.0621,0.939245,0.0197205,
-1.04523,0.945102,-0.026766,-1.05235,0.939483,0.0188223,
-1.03489,0.944223,-0.0274481,-1.04256,0.939603,0.0179356,
-1.0245,0.943212,-0.0281237,-1.03274,0.939601,0.0170777,
-1.01403,0.942071,-0.0287801,-1.02288,0.939468,0.0162957,
-1.00346,0.940807,-0.029423,-1.01299,0.939213,0.0155576,
-0.992803,0.93942,-0.030051,-1.00307,0.938841,0.0148562,
-0.982031,0.93792,-0.0306646,-0.993075,0.938352,0.0142284,
-0.971147,0.936316,-0.0312692,-0.983005,0.937752,0.0136688,
-0.960137,0.934629,-0.0318742,-0.972825,0.937054,0.0131467,
-0.948999,0.932868,-0.0324865,-0.962522,0.936255,0.0126836,
-0.937725,0.931048,-0.0331431,-0.952042,0.935371,0.0122508,
-0.926313,0.9292,-0.0338245,-0.941377,0.93441,0.0118387,
-0.914756,0.927348,-0.0345694,-0.930478,0.933381,0.0114141,
-0.903054,0.925515,-0.0353904,-0.919341,0.932297,0.0109603,
-0.891195,0.923737,-0.0362953,-0.907935,0.931184,0.0104254,
-0.879177,0.922047,-0.0372957,-0.89625,0.93005,0.00978574,
-0.867004,0.920475,-0.0384087,-0.884266,0.928918,0.00900627,
-0.854661,0.919055,-0.0396272,-0.872011,0.927812,0.0080275,
-0.842162,0.917821,-0.0409591,-0.859483,0.926757,0.00685958,
-0.829517,0.9168,-0.0424087,-0.846699,0.925772,0.00542739,
-0.81674,0.916026,-0.0439632,-0.833689,0.924872,0.00375909,
-0.803855,0.91551,-0.0456267,-0.820476,0.924075,0.00180505,
-0.790905,0.915277,-0.0473824,-0.807118,0.923378,-0.000439827,
-0.77792,0.91533,-0.0492107,-0.793657,0.922776,-0.0029798,
-0.764978,0.915664,-0.0511088,-0.78015,0.92226,-0.00581589,
-0.752131,0.916261,-0.0530514,-0.766684,0.921794,-0.00894162,
-0.739482,0.917089,-0.0550334,-0.753324,0.921358,-0.0123303,
-0.727133,0.918126,-0.0570099,-0.740155,0.92092,-0.015922,
-0.715186,0.919317,-0.0589649,-0.727271,0.92046,-0.0196771,
-0.703781,0.920617,-0.0608665,-0.714797,0.919961,-0.0235314,
-0.693056,0.921973,-0.0626748,-0.70286,0.919418,-0.0273575,
-0.683144,0.923322,-0.0643752,-0.691613,0.918844,-0.0310748,
-0.674181,0.924616,-0.0659212,-0.681233,0.918256,-0.0345488,
-0.666299,0.925812,-0.0672922,-0.671922,0.917685,-0.0377168,
-0.659613,0.926861,-0.0684561,-0.663865,0.91716,-0.0404305,
