-1.45345,0.988205,-0.0161798,-1.45345,0.988205,-0.0161798,-1.45345,0.988205,-0.0161798,-1.29905,0.55794,-0.0288903,
-1.44085,0.987507,-0.0156507,-1.44085,0.987507,-0.0156507,-1.44085,0.987507,-0.0156507,-1.28489,0.557266,-0.0304332,
-1.42781,0.986929,-0.0151022,-1.42781,0.986929,-0.0151022,-1.42781,0.986929,-0.0151022,-1.27029,0.556606,-0.0319915,
-1.41443,0.98653,-0.0145372,-1.41443,0.98653,-0.0145372,-1.41443,0.98653,-0.0145372,-1.25543,0.556006,-0.0335189,
-1.4008,0.986348,-0.0139566,-1.4008,0.986348,-0.0139566,-1.4008,0.986348,-0.0139566,-1.24048,0.555489,-0.0350387,
-1.38702,0.98642,-0.0133579,-1.38702,0.98642,-0.0133579,-1.38702,0.98642,-0.0133579,-1.22559,0.555073,-0.0364654,
-1.37316,0.986771,-0.0127545,-1.37316,0.986771,-0.0127545,-1.37316,0.986771,-0.0127545,-1.21088,0.554775,-0.0378061,
-1.35928,0.987419,-0.0121353,-1.35928,0.987419,-0.0121353,-1.35928,0.987419,-0.0121353,-1.19646,0.554602,-0.0390338,
-1.34544,0.988367,-0.0115156,-1.34544,0.988367,-0.0115156,-1.34544,0.988367,-0.0115156,-1.18244,0.554524,-0.0401134,
-1.3317,0.989595,-0.0108801,-1.3317,0.989595,-0.0108801,-1.3317,0.989595,-0.0108801,-1.16889,0.554521,-0.0410612,
-1.31807,0.991088,-0.0102395,-1.31807,0.991088,-0.0102395,-1.31807,0.991088,-0.0102395,-1.15588,0.554565,-0.0418818,
-1.30459,0.992796,-0.00960106,-1.30459,0.992796,-0.00960106,-1.30459,0.992796,-0.00960106,-1.14345,0.554626,-0.0425952,
-1.29129,0.994671,-0.00895703,-1.29129,0.994671,-0.00895703,-1.29129,0.994671,-0.00895703,-1.13169,0.55467,-0.0432185,
-1.27816,0.996662,-0.00832515,-1.27816,0.996662,-0.00832515,-1.27816,0.996662,-0.00832515,-1.12059,0.554677,-0.0437738,
-1.26523,0.998711,-0.0077109,-1.26523,0.998711,-0.0077109,-1.26523,0.998711,-0.0077109,-1.11019,0.554631,-0.0442548,
-1.2525,1.00078,-0.00712114,-1.2525,1.00078,-0.00712114,-1.2525,1.00078,-0.00712114,-1.10049,0.554518,-0.0446821,
-1.23998,1.00281,-0.00656307,-1.23998,1.00281,-0.00656307,-1.23998,1.00281,-0.00656307,-1.09148,0.554332,-0.0450173,
