-1.52538,0.90864,-0.057005,-1.53911,0.902377,-0.00796557,-1.53932,0.899734,0.0179902,
-1.51279,0.907897,-0.0563766,-1.52438,0.903626,-0.007998,-1.5246,0.900922,0.0179513,
-1.49975,0.907265,-0.055712,-1.50914,0.905035,-0.00789332,-1.50935,0.90227,0.0180496,
-1.48637,0.906795,-0.0550121,-1.49355,0.906614,-0.00761456,-1.49374,0.90379,0.0183222,
-1.47273,0.906521,-0.05427,-1.47774,0.908377,-0.00713535,-1.47789,0.905498,0.0187956,
-1.45893,0.906482,-0.0534934,-1.46182,0.910322,-0.00645082,-1.4619,0.907394,0.019475,
-1.44504,0.906701,-0.0526815,-1.44593,0.912437,-0.00553925,-1.44593,0.909464,0.0203816,
-1.43111,0.907196,-0.0518357,-1.43018,0.914704,-0.00443227,-1.43006,0.911694,0.021484,
-1.41721,0.907965,-0.0509691,-1.41466,0.917104,-0.00316136,-1.41439,0.914064,0.0227503,
-1.40339,0.908999,-0.0500738,-1.39947,0.919589,-0.00179937,-1.39903,0.916528,0.0241074,
-1.38967,0.910277,-0.0491687,-1.38465,0.922149,-0.000374212,-1.38402,0.919074,0.025527,
-1.37608,0.911764,-0.0482672,-1.37023,0.924757,0.00101905,-1.36939,0.921677,0.0269139,
-1.36267,0.913422,-0.0473688,-1.35622,0.927384,0.00238873,-1.35517,0.924305,0.0282759,
-1.34943,0.915205,-0.0464945,-1.34263,0.930003,0.00366984,-1.34137,0.92693,0.0295482,
-1.33641,0.917068,-0.045667,-1.32946,0.932583,0.00486865,-1.32799,0.92952,0.0307369,
-1.3236,0.918979,-0.0448911,-1.31669,0.935106,0.005971,-1.31501,0.932052,0.031828,
-1.31101,0.920893,-0.0441874,-1.30429,0.937546,0.00698708,-1.30243,0.934498,0.0328321,
-1.29864,0.922797,-0.0435765,-1.29225,0.939899,0.00792724,-1.29022,0.936852,0.0337598,
-1.2865,0.924657,-0.0430472,-1.28053,0.942159,0.00874948,-1.27836,0.93911,0.0345703,
-1.27456,0.926466,-0.0426289,-1.26909,0.944328,0.0094819,-1.26681,0.941269,0.035292,
-1.26283,0.928222,-0.0423165,-1.25792,0.946409,0.0100976,-1.25557,0.943334,0.035899,
-1.25129,0.929916,-0.0421032,-1.24696,0.948418,0.010564,-1.24457,0.945322,0.0363595,
-1.23993,0.931548,-0.041989,-1.23621,0.950338,0.0109053,-1.23382,0.947215,0.0366981,
-1.22873,0.933114,-0.0419654,-1.22563,0.952173,0.0111301,-1.22328,0.94902,0.0369231,
-1.21768,0.93461,-0.0420335,-1.2152,0.953925,0.0112243,-1.21293,0.950739,0.0370205,
-1.20676,0.936027,-0.0421697,-1.20488,0.955585,0.011207,-1.20273,0.952366,0.0370088,
-1.19596,0.937368,-0.0423809,-1.19468,0.957155,0.0110738,-1.19267,0.953904,0.0368831,
-1.18528,0.938613,-0.0426469,-1.18456,0.958632,0.0108595,-1.18271,0.955352,0.0366772,
-1.1747,0.939754,-0.042977,-1.1745,0.960021,0.0105276,-1.17284,0.956717,0.0363545,
-1.1642,0.940788,-0.0433504,-1.16451,0.961316,0.0100866,-1.16303,0.957996,0.035923,
-1.15377,0.941703,-0.0437637,-1.15454,0.96252,0.00956291,-1.15326,0.959191,0.0354084,
-1.14339,0.94249,-0.0442105,-1.1446,0.963641,0.00894176,-1.1435,0.960312,0.034796,
-1.13306,0.943149,-0.0446916,-1.13466,0.964676,0.00823747,-1.13375,0.961356,0.0340999,
-1.12276,0.943674,-0.0452016,-1.12474,0.965609,0.00748428,-1.12399,0.962305,0.0333543,
-1.11248,0.944061,-0.0457395,-1.11478,0.966455,0.00666799,-1.1142,0.963175,0.0325451,
-1.10223,0.944309,-0.0462947,-1.10481,0.9672,0.00579358,-1.10436,0.963951,0.0316774,
-1.09197,0.944422,-0.0468697,-1.0948,0.96784,0.00488882,-1.09449,0.964626,0.0307789,
-1.08171,0.944395,-0.047453,-1.08476,0.968371,0.00398733,-1.08456,0.965193,0.0298831,
-1.07144,0.944221,-0.048057,-1.07467,0.968793,0.0030463,-1.07459,0.965655,0.0289475,
-1.06116,0.943906,-0.0486696,-1.06454,0.969107,0.00210225,-1.06457,0.96601,0.0280085,
-1.05085,0.943448,-0.0492817,-1.05439,0.969297,0.00116601,-1.05451,0.966241,0.0270769,
-1.0405,0.942846,-0.0499033,-1.04419,0.969371,0.000220475,-1.04442,0.966358,0.0261356,
-1.0301,0.942099,-0.0505205,-1.03396,0.96932,-0.00068078,-1.03429,0.966348,0.025238,
-1.01964,0.941207,-0.0511232,-1.02371,0.969149,-0.00156528,-1.02414,0.966218,0.0243568,
-1.00912,0.940175,-0.0517149,-1.01342,0.968855,-0.00241344,-1.01396,0.965966,0.0235112,
-0.998522,0.939004,-0.0522835,-1.00312,0.968435,-0.00317664,-1.00377,0.965584,0.0227497,
-0.987824,0.937702,-0.052833,-0.992796,0.967896,-0.00388665,-0.993557,0.965081,0.0220407,
-0.97703,0.93627,-0.0533633,-0.982441,0.967242,-0.00455009,-0.983324,0.964466,0.0213774,
-0.966119,0.934719,-0.0538755,-0.972032,0.966479,-0.00512998,-0.973041,0.963738,0.0207967,
-0.955093,0.93306,-0.0543742,-0.961557,0.965613,-0.00563,-0.962698,0.962905,0.0202947,
-0.94394,0.931313,-0.0548709,-0.950985,0.964656,-0.00608357,-0.952263,0.961981,0.0198382,
-0.93266,0.929492,-0.0553732,-0.940308,0.96361,-0.00647045,-0.941726,0.960967,0.0194473,
-0.921245,0.927612,-0.0559199,-0.929471,0.962491,-0.00682094,-0.93103,0.959879,0.0190918,
-0.909696,0.925706,-0.0564926,-0.918472,0.961309,-0.00714779,-0.920169,0.958726,0.0187593,
-0.898006,0.923802,-0.0571314,-0.907266,0.960076,-0.00748746,-0.909098,0.957523,0.0184134,
-0.886178,0.921925,-0.0578513,-0.895853,0.958808,-0.00786009,-0.897812,0.956284,0.0180344,
-0.874201,0.920112,-0.0586613,-0.884205,0.957531,-0.00832021,-0.886282,0.955039,0.0175681,
-0.862075,0.918401,-0.0595758,-0.872316,0.956259,-0.00889587,-0.874501,0.953801,0.0169868,
-0.849804,0.916822,-0.0606123,-0.860173,0.955015,-0.00962561,-0.862451,0.952594,0.0162524,
-0.837375,0.915411,-0.0617659,-0.847804,0.953828,-0.0105708,-0.850166,0.951451,0.0153039,
-0.824803,0.914205,-0.0630449,-0.835211,0.952725,-0.0117199,-0.837645,0.950396,0.0141525,
-0.812098,0.913231,-0.0644548,-0.822408,0.951725,-0.0131495,-0.824909,0.949456,0.0127218,
-0.799275,0.912522,-0.0659826,-0.809428,0.950848,-0.0148267,-0.811993,0.948646,0.0110442,
-0.786356,0.91209,-0.0676326,-0.796291,0.950108,-0.0167982,-0.798926,0.947986,0.0090723,
-0.773384,0.911955,-0.0693858,-0.783048,0.949503,-0.0190636,-0.785768,0.947474,0.00680563,
-0.760389,0.912119,-0.0712227,-0.76974,0.949028,-0.0216215,-0.772567,0.947106,0.00424441,
-0.747445,0.912574,-0.0731367,-0.756409,0.948667,-0.0244639,-0.759378,0.946867,0.00139472,
-0.734604,0.913297,-0.0751015,-0.743139,0.948384,-0.027578,-0.746295,0.946719,-0.00173239,
-0.721966,0.914253,-0.0771095,-0.729982,0.948152,-0.0309294,-0.733377,0.946633,-0.00510499,
-0.709632,0.915411,-0.0791125,-0.717017,0.947937,-0.0344535,-0.720704,0.946569,-0.00866082,
-0.6977,0.916715,-0.0810935,-0.704328,0.947713,-0.0381055,-0.708364,0.946496,-0.0123575,
-0.686311,0.918116,-0.0830189,-0.692033,0.947457,-0.0418203,-0.696469,0.946386,-0.0161316,
-0.6756,0.919556,-0.0848477,-0.68026,0.947161,-0.045474,-0.685131,0.946221,-0.0198593,
-0.665699,0.920974,-0.0865641,-0.669154,0.946832,-0.0489908,-0.674485,0.946004,-0.0234639,
-0.656744,0.922321,-0.0881219,-0.658897,0.946478,-0.0522476,-0.664688,0.94574,-0.0268183,
-0.648867,0.923555,-0.0895007,-0.649687,0.946127,-0.0551922,-0.655921,0.945457,-0.0298659,
-0.642185,0.924629,-0.0906696,-0.641717,0.945799,-0.057693,-0.648349,0.945174,-0.0324669,
