-1.43495,1.02445,-0.00688396,-1.38094,0.497187,-0.0789226,-1.2863,0.446535,-0.0504863,
-1.42235,1.02376,-0.00640587,-1.36748,0.498112,-0.0799329,-1.27403,0.445724,-0.0521458,
-1.4093,1.02319,-0.00591706,-1.35375,0.499127,-0.0808741,-1.26141,0.444944,-0.0538022,
-1.39591,1.02281,-0.00542226,-1.33992,0.500243,-0.0817208,-1.24861,0.444244,-0.0554066,
-1.38228,1.02265,-0.00492498,-1.32614,0.501464,-0.0824404,-1.23579,0.443648,-0.0569665,
-1.3685,1.02275,-0.00441943,-1.31254,0.502784,-0.0830067,-1.22308,0.443182,-0.0583992,
-1.35465,1.02313,-0.00392439,-1.29924,0.504209,-0.0834138,-1.21059,0.442866,-0.05971,
-1.34078,1.02381,-0.00342311,-1.2863,0.505738,-0.0836584,-1.19841,0.442713,-0.0608791,
-1.32696,1.0248,-0.00293146,-1.27379,0.507357,-0.0837504,-1.18664,0.4427,-0.0618772,
-1.31324,1.02607,-0.00243115,-1.26173,0.50904,-0.0837068,-1.17533,0.442809,-0.0627237,
-1.29964,1.02761,-0.00192829,-1.25019,0.510766,-0.083546,-1.16454,0.443013,-0.0634304,
-1.2862,1.02936,-0.00142627,-1.23918,0.51251,-0.0833058,-1.1543,0.443282,-0.0640179,
-1.27294,1.03129,-0.000913889,-1.22875,0.51423,-0.0829872,-1.14467,0.443576,-0.0645064,
-1.25985,1.03332,-0.000405964,-1.21894,0.515895,-0.0826192,-1.13564,0.443869,-0.0649173,
-1.24696,1.03541,9.94827e-005,-1.20974,0.517472,-0.0822104,-1.12723,0.444141,-0.0652577,
-1.23425,1.03752,0.000595308,-1.20118,0.518945,-0.0817889,-1.11943,0.444369,-0.0655488,
-1.22175,1.03958,0.0010802,-1.19324,0.520297,-0.0813504,-1.11224,0.444542,-0.0657634,
-1.20944,1.04159,0.00153612,-1.18589,0.521536,-0.0809072,-1.10562,0.444659,-0.0659024,
-1.19733,1.0435,0.00197799,-1.17906,0.522664,-0.0804742,-1.09953,0.44472,-0.0659402,
-1.1854,1.04531,0.00239762,-1.17272,0.523702,-0.0800585,-1.09393,0.444725,-0.0659049,
-1.17368,1.04704,0.00279387,-1.16679,0.524664,-0.0796715,-1.08881,0.444684,-0.0657683,
-1.16214,1.04867,0.00318365,-1.16123,0.525571,-0.0793358,-1.0841,0.4446,-0.0655431,
-1.15079,1.05021,0.00356249,-1.15596,0.526424,-0.0790386,-1.07978,0.444476,-0.0652583,
-1.13963,1.05166,0.00395077,-1.15096,0.527241,-0.0788076,-1.07579,0.444324,-0.0649339,
-1.12863,1.05302,0.00433732,-1.14616,0.528021,-0.0786225,-1.07209,0.444136,-0.0645899,
-1.11779,1.05428,0.00474513,-1.14154,0.528769,-0.0785061,-1.06866,0.44393,-0.0642161,
-1.10709,1.05545,0.0051556,-1.13707,0.529487,-0.0784462,-1.06546,0.443695,-0.0638477,
-1.09651,1.0565,0.00558257,-1.13272,0.530182,-0.0784418,-1.06244,0.443446,-0.0634679,
-1.08606,1.05742,0.00601329,-1.12847,0.530849,-0.0784918,-1.05957,0.443182,-0.0630997,
-1.0757,1.05822,0.0064439,-1.12432,0.531486,-0.0785848,-1.05683,0.442902,-0.0627263,
-1.06541,1.05888,0.00686296,-1.12024,0.532099,-0.078715,-1.05418,0.442608,-0.0623775,
