-1.28261,0.937793,-0.0230177,-1.13623,0.49154,-0.077952,-1.1347,0.486334,-0.0789243,-1.13209,0.481306,-0.0796788,-1.12988,0.476123,-0.0800376,-1.12696,0.470996,-0.0805089,-1.12376,0.466068,-0.0820153,-1.1202,0.461202,-0.0824917,-1.09459,0.419673,-0.0690049,
-1.27127,0.939409,-0.0229273,-1.13136,0.49204,-0.0775596,-1.12989,0.486818,-0.0785387,-1.12734,0.48176,-0.0793012,-1.1252,0.476551,-0.0796676,-1.12233,0.471391,-0.0801473,-1.1192,0.466426,-0.0816622,-1.1157,0.46152,-0.0821475,-1.09056,0.419678,-0.0687312,
-1.2601,0.940951,-0.0229405,-1.12686,0.492464,-0.0771397,-1.12545,0.487228,-0.0781256,-1.12295,0.482142,-0.0788956,-1.12087,0.476911,-0.0792693,-1.11806,0.47172,-0.0797569,-1.11498,0.466723,-0.0812798,-1.11154,0.461779,-0.0817734,-1.08685,0.419649,-0.0684229,
-1.24909,0.942415,-0.023057,-1.12268,0.492809,-0.0767161,-1.12132,0.487559,-0.0777082,-1.11888,0.482449,-0.078485,-1.11685,0.477197,-0.0788653,-1.1141,0.471979,-0.07936,-1.11107,0.466952,-0.0808899,-1.10767,0.461974,-0.0813906,-1.08341,0.41958,-0.0680984,
-1.23822,0.943798,-0.0232589,-1.11879,0.493095,-0.0762698,-1.11748,0.487834,-0.0772683,-1.11509,0.482702,-0.0780516,-1.1131,0.477431,-0.0784386,-1.1104,0.472187,-0.0789401,-1.10743,0.467134,-0.0804767,-1.10408,0.462124,-0.0809842,-1.08022,0.419486,-0.0677481,
-1.22748,0.9451,-0.0235497,-1.11515,0.493317,-0.0758389,-1.11389,0.488045,-0.0768433,-1.11154,0.482893,-0.0776327,-1.1096,0.477606,-0.0780258,-1.10695,0.472338,-0.0785335,-1.10402,0.46726,-0.0800761,-1.10072,0.462221,-0.0805897,-1.07723,0.419359,-0.0674044,
-1.21685,0.946305,-0.0239111,-1.11171,0.493494,-0.0753983,-1.11049,0.488214,-0.0764089,-1.10819,0.483043,-0.0772043,-1.1063,0.47774,-0.0776035,-1.10369,0.472451,-0.0781175,-1.1008,0.467351,-0.0796661,-1.09754,0.462285,-0.0801857,-1.07441,0.419213,-0.0670511,
-1.20635,0.947406,-0.0243502,-1.10844,0.49363,-0.0749803,-1.10727,0.488341,-0.0759965,-1.105,0.483153,-0.0767973,-1.10315,0.477835,-0.0772022,-1.10058,0.472527,-0.0777216,-1.09774,0.467405,-0.0792756,-1.09451,0.462315,-0.0798003,-1.07173,0.419048,-0.0667105,
-1.19593,0.948403,-0.0248428,-1.10532,0.493726,-0.0745543,-1.10419,0.488429,-0.0755764,-1.10196,0.483226,-0.0763829,-1.10016,0.477895,-0.0767937,-1.09763,0.472568,-0.0773189,-1.09482,0.467427,-0.0788784,-1.09163,0.462313,-0.0794087,-1.06917,0.418863,-0.0663659,
-1.18558,0.949281,-0.0253845,-1.10231,0.49379,-0.0741575,-1.10121,0.488486,-0.0751851,-1.09903,0.483268,-0.0759969,-1.09725,0.477925,-0.0764131,-1.09476,0.472581,-0.0769437,-1.09199,0.467421,-0.0785083,-1.08884,0.462285,-0.0790436,-1.0667,0.418662,-0.0660444,
-1.17529,0.950037,-0.0259652,-1.09938,0.493829,-0.0737872,-1.09832,0.48852,-0.0748202,-1.09617,0.483287,-0.0756371,-1.09443,0.477933,-0.0760586,-1.09198,0.472572,-0.0765944,-1.08924,0.467395,-0.0781641,-1.08613,0.462238,-0.0787043,-1.06428,0.41845,-0.0657474,
-1.16504,0.950669,-0.0265846,-1.09653,0.493839,-0.073442,-1.0955,0.488524,-0.0744803,-1.09338,0.483278,-0.0753026,-1.09169,0.477912,-0.0757295,-1.08927,0.472536,-0.0762708,-1.08656,0.467343,-0.0778457,-1.08349,0.462166,-0.0783912,-1.06193,0.41822,-0.0654792,
-1.15483,0.951172,-0.0272352,-1.09371,0.493823,-0.0731398,-1.09272,0.488501,-0.0741833,-1.09064,0.483243,-0.075011,-1.08898,0.477866,-0.0754433,-1.08659,0.472475,-0.0759902,-1.08392,0.467266,-0.0775706,-1.08088,0.462069,-0.0781218,-1.05961,0.417973,-0.0652562,
-1.14463,0.951544,-0.0279142,-1.09092,0.493786,-0.0728974,-1.08996,0.488459,-0.0739455,-1.08791,0.483188,-0.0747781,-1.08628,0.477801,-0.0752153,-1.08393,0.472395,-0.0757673,-1.0813,0.46717,-0.0773528,-1.07829,0.461955,-0.0779092,-1.0573,0.417712,-0.0650862,
-1.13446,0.951783,-0.0286113,-1.08813,0.493726,-0.0726751,-1.0872,0.488395,-0.0737281,-1.08519,0.483111,-0.0745663,-1.0836,0.477715,-0.0750089,-1.08128,0.472294,-0.0755668,-1.07868,0.467054,-0.0771584,-1.0757,0.46182,-0.077721,-1.05499,0.417435,-0.0649476,
-1.12428,0.951894,-0.0293267,-1.08531,0.493646,-0.0725074,-1.08442,0.488309,-0.0735649,-1.08244,0.483013,-0.0744084,-1.08088,0.477607,-0.074856,-1.07861,0.472172,-0.0754197,-1.07604,0.466916,-0.077017,-1.0731,0.461664,-0.0775857,-1.05265,0.417138,-0.0648605,
-1.1141,0.951873,-0.0300537,-1.08245,0.493543,-0.0724,-1.0816,0.488202,-0.0734614,-1.07966,0.482894,-0.0743099,-1.07813,0.477478,-0.0747622,-1.07589,0.472029,-0.0753311,-1.07336,0.466758,-0.0769339,-1.07045,0.461487,-0.0775083,-1.05028,0.416822,-0.064828,
-1.1039,0.951711,-0.030801,-1.07956,0.493415,-0.0723126,-1.07874,0.488068,-0.0733782,-1.07683,0.482748,-0.0742319,-1.07534,0.477323,-0.0746891,-1.07314,0.47186,-0.0752636,-1.07064,0.466573,-0.0768722,-1.06777,0.461284,-0.0774528,-1.04788,0.416481,-0.0648202,
-1.09369,0.951413,-0.0315614,-1.07658,0.493269,-0.0722636,-1.0758,0.487918,-0.0733334,-1.07392,0.482586,-0.0741925,-1.07247,0.477151,-0.0746546,-1.0703,0.471673,-0.075235,-1.06785,0.466371,-0.0768496,-1.06501,0.461063,-0.0774368,-1.04541,0.41612,-0.0648543,
-1.08345,0.95098,-0.032324,-1.07352,0.493102,-0.0722538,-1.07278,0.487746,-0.0733273,-1.07094,0.482402,-0.0741915,-1.06953,0.476957,-0.0746583,-1.0674,0.471465,-0.0752442,-1.06498,0.466147,-0.0768647,-1.06218,0.46082,-0.0774581,-1.04287,0.415736,-0.0649233,
-1.07317,0.950408,-0.0331014,-1.07033,0.492916,-0.0722519,-1.06963,0.487556,-0.0733296,-1.06783,0.482199,-0.0741993,-1.06646,0.476745,-0.0746712,-1.06437,0.471238,-0.0752632,-1.06199,0.465903,-0.0768899,-1.05923,0.460556,-0.0774901,-1.04023,0.415328,-0.0650073,
-1.06286,0.949695,-0.0338821,-1.06702,0.492711,-0.0722917,-1.06636,0.487346,-0.0733731,-1.06461,0.481977,-0.0742481,-1.06327,0.476513,-0.0747246,-1.06123,0.470991,-0.0753222,-1.05889,0.46564,-0.0769548,-1.05617,0.460273,-0.0775614,-1.03749,0.414897,-0.065127,
-1.05247,0.948841,-0.0346559,-1.06357,0.492492,-0.0723136,-1.06295,0.487123,-0.0733995,-1.06124,0.48174,-0.0742804,-1.05995,0.476266,-0.0747624,-1.05795,0.470729,-0.0753665,-1.05566,0.465361,-0.077006,-1.05298,0.459973,-0.07762,-1.03463,0.414445,-0.0652421,
-1.04203,0.947852,-0.0354278,-1.05995,0.492258,-0.0723598,-1.05938,0.486885,-0.0734498,-1.05771,0.481489,-0.0743365,-1.05647,0.476005,-0.0748237,-1.05451,0.470452,-0.0754341,-1.05227,0.465066,-0.0770801,-1.04963,0.459657,-0.0777012,-1.03165,0.413973,-0.0653772,
-1.03152,0.946727,-0.0361845,-1.05614,0.492013,-0.0724258,-1.05562,0.486636,-0.0735198,-1.054,0.481227,-0.074412,-1.05281,0.475733,-0.0749041,-1.0509,0.470163,-0.0755204,-1.0487,0.464759,-0.0771727,-1.04612,0.459328,-0.0778005,-1.02851,0.413483,-0.065528,
-1.0209,0.945471,-0.0369334,-1.05213,0.491755,-0.0725138,-1.05166,0.486373,-0.0736114,-1.05009,0.48095,-0.0745086,-1.04894,0.475445,-0.0750053,-1.04709,0.469859,-0.075627,-1.04494,0.464436,-0.0772851,-1.04241,0.458982,-0.0779192,-1.0252,0.412971,-0.0656944,
-1.0102,0.944089,-0.0376713,-1.04788,0.491486,-0.0726116,-1.04747,0.486102,-0.0737127,-1.04595,0.480663,-0.0746148,-1.04486,0.475148,-0.0751159,-1.04306,0.469545,-0.0757431,-1.04097,0.464102,-0.0774068,-1.03849,0.458624,-0.0780471,-1.02171,0.412442,-0.0658691,
-0.999374,0.942587,-0.038398,-1.04339,0.491207,-0.0727548,-1.04303,0.485818,-0.0738585,-1.04157,0.480365,-0.0747646,-1.04053,0.47484,-0.0752691,-1.03879,0.469218,-0.0759006,-1.03676,0.463755,-0.0775689,-1.03433,0.458252,-0.0782143,-1.01802,0.411895,-0.0660741,
-0.988439,0.940977,-0.0391198,-1.03859,0.490917,-0.0729093,-1.03829,0.485525,-0.0740154,-1.03689,0.480057,-0.0749251,-1.03592,0.47452,-0.0754329,-1.03424,0.46888,-0.0760684,-1.03226,0.463396,-0.0777411,-1.0299,0.457867,-0.0783913,-1.01408,0.411329,-0.0662869,
-0.977378,0.939278,-0.0398433,-1.03345,0.490618,-0.0730843,-1.03321,0.485223,-0.0741922,-1.03188,0.479739,-0.0751051,-1.03098,0.474192,-0.0756156,-1.02936,0.468532,-0.0762547,-1.02746,0.463026,-0.0779311,-1.02516,0.45747,-0.0785856,-1.00987,0.410746,-0.0665128,
-0.966188,0.937502,-0.0405747,-1.0279,0.490312,-0.0732969,-1.02774,0.484915,-0.0744057,-1.02648,0.479415,-0.0753208,-1.02564,0.473857,-0.075833,-1.0241,0.468177,-0.0764746,-1.02227,0.462647,-0.0781539,-1.02004,0.457063,-0.0788117,-1.00533,0.410148,-0.0667619,
-0.954864,0.935664,-0.0413489,-1.02194,0.490005,-0.0734925,-1.02184,0.484606,-0.0746023,-1.02066,0.479089,-0.0755198,-1.0199,0.47352,-0.0760339,-1.01844,0.467821,-0.0766784,-1.01668,0.462267,-0.078361,-1.01453,0.456653,-0.0790226,-1.00045,0.409541,-0.0669995,
-0.943401,0.933797,-0.0421452,-1.01544,0.489696,-0.073717,-1.01543,0.484297,-0.0748269,-1.01433,0.478763,-0.0757461,-1.01365,0.473183,-0.0762612,-1.01227,0.467463,-0.0769078,-1.0106,0.461884,-0.0785929,-1.00853,0.456239,-0.0792576,-0.995123,0.408925,-0.0672545,
-0.931795,0.931923,-0.0430011,-1.00838,0.489399,-0.0739292,-1.00845,0.484,-0.0750389,-1.00744,0.47845,-0.0759598,-1.00685,0.47286,-0.0764758,-1.00556,0.467119,-0.0771245,-1.00398,0.461514,-0.0788123,-1.00201,0.455837,-0.0794803,-0.989327,0.408318,-0.0674983,
-0.920047,0.930069,-0.0439264,-1.00066,0.489125,-0.0741538,-1.00083,0.483729,-0.0752625,-0.999911,0.478162,-0.0761844,-0.999419,0.472563,-0.0767008,-0.998231,0.4668,-0.0773511,-0.996749,0.461169,-0.079041,-0.994875,0.455459,-0.0797119,-0.982982,0.407731,-0.0677471,
-0.908146,0.928268,-0.0449281,-0.992195,0.488873,-0.0744115,-0.992468,0.48348,-0.0755179,-0.991656,0.477897,-0.0764396,-0.991269,0.47229,-0.0769548,-0.990188,0.466506,-0.0776053,-0.988814,0.460848,-0.079296,-0.987046,0.455104,-0.0799685,-0.976013,0.407169,-0.0680091,
-0.896089,0.926557,-0.0460152,-0.982952,0.488674,-0.0746658,-0.983334,0.483287,-0.0757693,-0.982635,0.477688,-0.0766902,-0.98236,0.472074,-0.0772038,-0.981395,0.46627,-0.077854,-0.980137,0.460585,-0.0795451,-0.978484,0.454807,-0.0802188,-0.968375,0.406668,-0.0682618,
-0.883882,0.924964,-0.0472042,-0.972815,0.488527,-0.0749505,-0.973314,0.483148,-0.0760494,-0.972735,0.477536,-0.0769678,-0.972581,0.471917,-0.077478,-0.971741,0.466092,-0.0781261,-0.970607,0.460381,-0.0798158,-0.969079,0.454569,-0.0804887,-0.959972,0.406234,-0.0685181,
-0.871511,0.923523,-0.0484866,-0.96171,0.48845,-0.0752744,-0.962333,0.483083,-0.0763671,-0.961884,0.477458,-0.0772809,-0.961858,0.471836,-0.0777858,-0.961152,0.465994,-0.0784295,-0.960151,0.460257,-0.0801153,-0.958757,0.454411,-0.080785,-0.95073,0.405893,-0.0687814,
-0.85899,0.922269,-0.0498697,-0.949562,0.488456,-0.0756388,-0.950316,0.483105,-0.0767236,-0.950004,0.477469,-0.0776303,-0.950115,0.471848,-0.0781276,-0.949552,0.465989,-0.0787642,-0.948693,0.460227,-0.0804435,-0.947441,0.454348,-0.081107,-0.940579,0.405666,-0.0690476,
-0.84633,0.92123,-0.0513568,-0.936293,0.488544,-0.0760824,-0.937185,0.483211,-0.0771567,-0.937019,0.477568,-0.0780528,-0.937275,0.47195,-0.0785394,-0.936863,0.466078,-0.0791651,-0.936152,0.460293,-0.0808337,-0.935053,0.454382,-0.0814863,-0.929442,0.405562,-0.0693365,
-0.833545,0.920439,-0.0529355,-0.921863,0.488723,-0.0765834,-0.922898,0.483414,-0.0776452,-0.922885,0.477766,-0.0785274,-0.923293,0.472156,-0.0790003,-0.923041,0.466273,-0.0796114,-0.922487,0.460466,-0.0812653,-0.921548,0.454527,-0.0819028,-0.917272,0.405602,-0.06963,
-0.820658,0.919908,-0.0546097,-0.906232,0.488989,-0.0771506,-0.907416,0.483708,-0.0781977,-0.907563,0.478059,-0.079062,-0.908129,0.472462,-0.0795181,-0.908043,0.466573,-0.0801101,-0.907652,0.460747,-0.0817447,-0.906882,0.454781,-0.0823617,-0.904025,0.405794,-0.0699265,
-0.807712,0.91966,-0.0563646,-0.889376,0.489319,-0.077808,-0.890714,0.484072,-0.0788377,-0.891025,0.478426,-0.0796797,-0.891757,0.472847,-0.080115,-0.891845,0.466955,-0.0806828,-0.891622,0.461113,-0.0822924,-0.891028,0.455124,-0.0828824,-0.889674,0.406126,-0.0702386,
-0.794737,0.9197,-0.0581809,-0.871339,0.489699,-0.0785493,-0.872833,0.48449,-0.0795594,-0.873315,0.478852,-0.0803744,-0.874216,0.473296,-0.0807852,-0.874483,0.467406,-0.0813237,-0.874432,0.461553,-0.0829025,-0.87402,0.455545,-0.0834591,-0.874243,0.406595,-0.0705605,
-0.781808,0.920023,-0.060059,-0.852192,0.490101,-0.0793277,-0.853843,0.484936,-0.0803168,-0.854498,0.479311,-0.0811011,-0.855573,0.473783,-0.0814848,-0.856022,0.467902,-0.0819896,-0.856147,0.46204,-0.0835327,-0.855922,0.456019,-0.0840503,-0.857785,0.407182,-0.0708593,
-0.768978,0.92061,-0.061975,-0.832055,0.490486,-0.0801769,-0.833864,0.48537,-0.0811431,-0.834694,0.479764,-0.0818923,-0.835943,0.474271,-0.0822454,-0.836579,0.468404,-0.0827115,-0.83688,0.462537,-0.0842132,-0.836845,0.456509,-0.0846852,-0.840399,0.407858,-0.0711577,
-0.756347,0.921431,-0.0639262,-0.811142,0.490834,-0.0810373,-0.813107,0.485771,-0.0819796,-0.814111,0.480188,-0.0826909,-0.815535,0.474736,-0.0830112,-0.816356,0.468889,-0.0834352,-0.816833,0.463023,-0.0848912,-0.81699,0.456992,-0.0853128,-0.822261,0.408601,-0.0714197,
-0.744017,0.922463,-0.0658709,-0.78968,0.491118,-0.08186,-0.791798,0.486113,-0.0827787,-0.792974,0.480559,-0.0834503,-0.794571,0.475153,-0.0837371,-0.795577,0.469332,-0.0841169,-0.796227,0.46347,-0.0855244,-0.796575,0.457444,-0.0858923,-0.803573,0.409384,-0.0716172,
-0.732086,0.92365,-0.0677946,-0.767989,0.49131,-0.0826433,-0.770253,0.486365,-0.0835387,-0.771598,0.480845,-0.0841694,-0.773362,0.475489,-0.0844223,-0.774548,0.469699,-0.0847563,-0.775367,0.463847,-0.0861129,-0.775903,0.457831,-0.0864245,-0.784609,0.41017,-0.0717572,
-0.720697,0.92495,-0.069667,-0.746432,0.49141,-0.0833254,-0.748836,0.486527,-0.084199,-0.750342,0.481045,-0.0847895,-0.752268,0.475743,-0.0850096,-0.753628,0.469989,-0.0852985,-0.75461,0.46415,-0.0866042,-0.755327,0.458151,-0.0868595,-0.765694,0.410944,-0.071809,
-0.709984,0.926309,-0.0714501,-0.725417,0.491415,-0.0839061,-0.727951,0.486595,-0.0847599,-0.72961,0.481153,-0.0853118,-0.731688,0.475908,-0.0855011,-0.733212,0.470193,-0.0857465,-0.734348,0.464371,-0.0870024,-0.735237,0.458393,-0.0872028,-0.747189,0.411681,-0.0717872,
-0.700081,0.927665,-0.07313,-0.705389,0.491361,-0.0843388,-0.708044,0.486603,-0.0851756,-0.709844,0.481202,-0.0856922,-0.712061,0.476014,-0.0858541,-0.713738,0.47034,-0.0860596,-0.715016,0.464538,-0.0872692,-0.716066,0.458585,-0.0874185,-0.729493,0.412386,-0.0716729,
-0.691124,0.928968,-0.0746603,-0.686772,0.491234,-0.0846612,-0.689534,0.486535,-0.0854837,-0.691461,0.481175,-0.0859688,-0.693805,0.476043,-0.0861065,-0.695621,0.470411,-0.0862762,-0.697028,0.46463,-0.0874435,-0.698225,0.458703,-0.0875462,-0.712995,0.413018,-0.0715083,
-0.683244,0.930175,-0.0760205,-0.670016,0.491078,-0.0848732,-0.672872,0.486434,-0.0856841,-0.674911,0.481113,-0.086142,-0.677366,0.476032,-0.0862596,-0.679304,0.47044,-0.0863984,-0.680825,0.46468,-0.0875286,-0.68215,0.458781,-0.0875906,-0.698104,0.413584,-0.0713044,
-0.67656,0.931236,-0.0771769,-0.655499,0.49091,-0.0849899,-0.658433,0.486314,-0.0857921,-0.660568,0.481028,-0.0862279,-0.663117,0.475994,-0.0863294,-0.665158,0.470438,-0.0864429,-0.666776,0.464699,-0.0875422,-0.668212,0.458825,-0.0875703,-0.685173,0.41407,-0.0710839,
