-1.48854,0.835345,-0.0129923,-1.48854,0.835345,-0.0129923,-1.48854,0.835345,-0.0129923,-1.29905,0.55794,-0.0288903,
-1.47402,0.836447,-0.013186,-1.47402,0.836447,-0.013186,-1.47402,0.836447,-0.013186,-1.28489,0.557266,-0.0304332,
-1.45903,0.837687,-0.0132677,-1.45903,0.837687,-0.0132677,-1.45903,0.837687,-0.0132677,-1.27029,0.556606,-0.0319915,
-1.44373,0.839074,-0.0132066,-1.44373,0.839074,-0.0132066,-1.44373,0.839074,-0.0132066,-1.25543,0.556006,-0.0335189,
-1.42824,0.84062,-0.0129779,-1.42824,0.84062,-0.0129779,-1.42824,0.84062,-0.0129779,-1.24048,0.555489,-0.0350387,
-1.41268,0.842324,-0.0125772,-1.41268,0.842324,-0.0125772,-1.41268,0.842324,-0.0125772,-1.22559,0.555073,-0.0364654,
-1.3972,0.844178,-0.0119872,-1.3972,0.844178,-0.0119872,-1.3972,0.844178,-0.0119872,-1.21088,0.554775,-0.0378061,
-1.38189,0.84617,-0.0112341,-1.38189,0.84617,-0.0112341,-1.38189,0.84617,-0.0112341,-1.19646,0.554602,-0.0390338,
-1.36683,0.848285,-0.0103465,-1.36683,0.848285,-0.0103465,-1.36683,0.848285,-0.0103465,-1.18244,0.554524,-0.0401134,
-1.35212,0.850481,-0.00938205,-1.35212,0.850481,-0.00938205,-1.35212,0.850481,-0.00938205,-1.16889,0.554521,-0.0410612,
-1.3378,0.852744,-0.00836645,-1.3378,0.852744,-0.00836645,-1.3378,0.852744,-0.00836645,-1.15588,0.554565,-0.0418818,
-1.3239,0.855048,-0.0073753,-1.3239,0.855048,-0.0073753,-1.3239,0.855048,-0.0073753,-1.14345,0.554626,-0.0425952,
-1.31045,0.857358,-0.00640287,-1.31045,0.857358,-0.00640287,-1.31045,0.857358,-0.00640287,-1.13169,0.55467,-0.0432185,
-1.29745,0.859644,-0.00549757,-1.29745,0.859644,-0.00549757,-1.29745,0.859644,-0.00549757,-1.12059,0.554677,-0.0437738,
-1.28491,0.861872,-0.00465366,-1.28491,0.861872,-0.00465366,-1.28491,0.861872,-0.00465366,-1.11019,0.554631,-0.0442548,
-1.27281,0.86402,-0.00387895,-1.27281,0.86402,-0.00387895,-1.27281,0.86402,-0.00387895,-1.10049,0.554518,-0.0446821,
-1.26114,0.866062,-0.00316124,-1.26114,0.866062,-0.00316124,-1.26114,0.866062,-0.00316124,-1.09148,0.554332,-0.0450173,
-1.24986,0.867996,-0.0024905,-1.24986,0.867996,-0.0024905,-1.24986,0.867996,-0.0024905,-1.08314,0.554079,-0.0452579,
-1.23895,0.869818,-0.00189583,-1.23895,0.869818,-0.00189583,-1.23895,0.869818,-0.00189583,-1.07541,0.553759,-0.0453665,
-1.22837,0.871531,-0.00135246,-1.22837,0.871531,-0.00135246,-1.22837,0.871531,-0.00135246,-1.06828,0.553381,-0.0453762,
-1.21809,0.873143,-0.000879922,-1.21809,0.873143,-0.000879922,-1.21809,0.873143,-0.000879922,-1.06169,0.552958,-0.0452612,
-1.20805,0.874669,-0.000503646,-1.20805,0.874669,-0.000503646,-1.20805,0.874669,-0.000503646,-1.0556,0.552494,-0.0450346,
-1.19825,0.8761,-0.00020253,-1.19825,0.8761,-0.00020253,-1.19825,0.8761,-0.00020253,-1.04996,0.551998,-0.0447349,
-1.18865,0.877443,2.5402e-005,-1.18865,0.877443,2.5402e-005,-1.18865,0.877443,2.5402e-005,-1.04472,0.55148,-0.0443838,
-1.17922,0.8787,0.000169866,-1.17922,0.8787,0.000169866,-1.17922,0.8787,0.000169866,-1.03982,0.550937,-0.0440095,
-1.16992,0.879868,0.000239819,-1.16992,0.879868,0.000239819,-1.16992,0.879868,0.000239819,-1.03524,0.550383,-0.043597,
-1.16076,0.880949,0.000229333,-1.16076,0.880949,0.000229333,-1.16076,0.880949,0.000229333,-1.03093,0.54981,-0.0431912,
-1.15169,0.881946,0.000159815,-1.15169,0.881946,0.000159815,-1.15169,0.881946,0.000159815,-1.02684,0.549228,-0.0427721,
-1.14271,0.882862,-1.24684e-006,-1.14271,0.882862,-1.24684e-006,-1.14271,0.882862,-1.24684e-006,-1.02294,0.548635,-0.042368,
-1.13379,0.883694,-0.000251589,-1.13379,0.883694,-0.000251589,-1.13379,0.883694,-0.000251589,-1.0192,0.54803,-0.0419648,
-1.12493,0.884447,-0.000574579,-1.12493,0.884447,-0.000574579,-1.12493,0.884447,-0.000574579,-1.01558,0.547412,-0.0415974,
-1.1161,0.885127,-0.000984308,-1.1161,0.885127,-0.000984308,-1.1161,0.885127,-0.000984308,-1.01205,0.546785,-0.0412668,
-1.10729,0.885735,-0.0014728,-1.10729,0.885735,-0.0014728,-1.10729,0.885735,-0.0014728,-1.00861,0.546142,-0.0409906,
-1.0985,0.886256,-0.00201409,-1.0985,0.886256,-0.00201409,-1.0985,0.886256,-0.00201409,-1.0052,0.545481,-0.0407873,
-1.0897,0.886704,-0.00261939,-1.0897,0.886704,-0.00261939,-1.0897,0.886704,-0.00261939,-1.00182,0.544803,-0.0406559,
-1.08089,0.887068,-0.00328535,-1.08089,0.887068,-0.00328535,-1.08089,0.887068,-0.00328535,-0.998449,0.544102,-0.0405842,
-1.07206,0.887344,-0.0039889,-1.07206,0.887344,-0.0039889,-1.07206,0.887344,-0.0039889,-0.99505,0.543373,-0.0405828,
-1.0632,0.887529,-0.00470393,-1.0632,0.887529,-0.00470393,-1.0632,0.887529,-0.00470393,-0.991617,0.542616,-0.0406452,
-1.05431,0.887625,-0.00546105,-1.05431,0.887625,-0.00546105,-1.05431,0.887625,-0.00546105,-0.988146,0.541821,-0.0407399,
-1.04537,0.887632,-0.00622856,-1.04537,0.887632,-0.00622856,-1.04537,0.887632,-0.00622856,-0.984584,0.540988,-0.0408895,
-1.03639,0.887535,-0.00699782,-1.03639,0.887535,-0.00699782,-1.03639,0.887535,-0.00699782,-0.980949,0.540117,-0.0410769,
-1.02738,0.887342,-0.00777839,-1.02738,0.887342,-0.00777839,-1.02738,0.887342,-0.00777839,-0.977186,0.539193,-0.0412766,
-1.01832,0.887045,-0.00852655,-1.01832,0.887045,-0.00852655,-1.01832,0.887045,-0.00852655,-0.973304,0.538224,-0.0415105,
-1.00921,0.88665,-0.0092605,-1.00921,0.88665,-0.0092605,-1.00921,0.88665,-0.0092605,-0.969277,0.537201,-0.0417375,
-1.00006,0.886152,-0.00996395,-1.00006,0.886152,-0.00996395,-1.00006,0.886152,-0.00996395,-0.965087,0.536127,-0.0419779,
-0.990863,0.88555,-0.0105977,-0.990863,0.88555,-0.0105977,-0.990863,0.88555,-0.0105977,-0.960717,0.535,-0.04222,
-0.981606,0.884848,-0.0111841,-0.981606,0.884848,-0.0111841,-0.981606,0.884848,-0.0111841,-0.956142,0.533812,-0.0424713,
-0.972289,0.884051,-0.0117252,-0.972289,0.884051,-0.0117252,-0.972289,0.884051,-0.0117252,-0.95135,0.532564,-0.0427224,
-0.96288,0.883162,-0.0121943,-0.96288,0.883162,-0.0121943,-0.96288,0.883162,-0.0121943,-0.946312,0.531253,-0.0429952,
-0.953362,0.882188,-0.0125949,-0.953362,0.882188,-0.0125949,-0.953362,0.882188,-0.0125949,-0.940981,0.52987,-0.043267,
-0.943703,0.881138,-0.0129535,-0.943703,0.881138,-0.0129535,-0.943703,0.881138,-0.0129535,-0.935322,0.528409,-0.0435488,
-0.933885,0.880015,-0.0132554,-0.933885,0.880015,-0.0132554,-0.933885,0.880015,-0.0132554,-0.929268,0.526863,-0.0438494,
-0.923854,0.878832,-0.0135279,-0.923854,0.878832,-0.0135279,-0.923854,0.878832,-0.0135279,-0.922799,0.525232,-0.044144,
-0.913598,0.877598,-0.0137845,-0.913598,0.877598,-0.0137845,-0.913598,0.877598,-0.0137845,-0.915818,0.523505,-0.0444607,
-0.903066,0.876322,-0.0140557,-0.903066,0.876322,-0.0140557,-0.903066,0.876322,-0.0140557,-0.90829,0.521689,-0.044774,
