-1.43927,1.04609,-0.00825061,-1.46621,0.966772,-0.051471,-1.46346,0.956911,-0.0506908,-1.47163,0.934521,-0.0144854,-1.50576,0.860815,-0.0167346,
-1.42666,1.0454,-0.00780904,-1.4536,0.966021,-0.0509126,-1.45086,0.956166,-0.0500884,-1.45866,0.933953,-0.0151582,-1.49116,0.861981,-0.016867,
-1.4136,1.04483,-0.00736315,-1.44055,0.965381,-0.0503295,-1.43781,0.955531,-0.0494637,-1.44524,0.933569,-0.0156793,-1.47608,0.863291,-0.0168789,
-1.40021,1.04444,-0.00691974,-1.42715,0.964906,-0.0497238,-1.42442,0.95506,-0.0488194,-1.43151,0.933432,-0.0160043,-1.46067,0.864756,-0.0167376,
-1.38657,1.04428,-0.00648277,-1.4135,0.964634,-0.0490946,-1.41077,0.954791,-0.0481564,-1.41754,0.933571,-0.0160968,-1.44507,0.866388,-0.0164178,
-1.37279,1.04437,-0.00604603,-1.3997,0.964601,-0.0484414,-1.39697,0.95476,-0.0474749,-1.40346,0.934026,-0.0159491,-1.42939,0.868184,-0.0159153,
-1.35893,1.04475,-0.00563011,-1.3858,0.964832,-0.0477743,-1.38308,0.954991,-0.0467855,-1.38935,0.934808,-0.0155391,-1.41378,0.870136,-0.0152113,
-1.34506,1.04542,-0.00521541,-1.37189,0.965347,-0.0470852,-1.36916,0.955505,-0.0460795,-1.37527,0.935902,-0.014895,-1.39833,0.872229,-0.0143338,
-1.33125,1.0464,-0.00481715,-1.35801,0.966149,-0.0463892,-1.35527,0.956305,-0.0453711,-1.36127,0.937281,-0.0140525,-1.38314,0.874447,-0.0133127,
-1.31753,1.04766,-0.00441614,-1.34421,0.967222,-0.0456725,-1.34147,0.957376,-0.0446395,-1.34741,0.938878,-0.0131101,-1.36829,0.876746,-0.0122106,
-1.30394,1.04919,-0.00401442,-1.33052,0.968553,-0.0449487,-1.32777,0.958706,-0.0439005,-1.33371,0.940648,-0.0120758,-1.35382,0.879113,-0.0110541,
-1.29051,1.05094,-0.00361222,-1.31698,0.970101,-0.0442271,-1.31422,0.960254,-0.0431596,-1.32019,0.942514,-0.0110568,-1.33977,0.881521,-0.0099252,
-1.27726,1.05285,-0.00319596,-1.30362,0.971821,-0.0435023,-1.30085,0.961975,-0.0424132,-1.30688,0.944433,-0.0100353,-1.32616,0.883938,-0.00881732,
-1.26419,1.05487,-0.0027771,-1.29044,0.973667,-0.0427937,-1.28766,0.963823,-0.0416807,-1.2938,0.946331,-0.00906356,-1.31299,0.886336,-0.00778433,
-1.25131,1.05695,-0.00234968,-1.27746,0.975588,-0.0421118,-1.27467,0.965746,-0.0409777,-1.28095,0.948181,-0.00810842,-1.30026,0.88868,-0.00682014,
-1.23862,1.05904,-0.00192024,-1.26469,0.977546,-0.0414633,-1.2619,0.967706,-0.0403113,-1.26835,0.949955,-0.00718295,-1.28796,0.890953,-0.00593444,
-1.22613,1.0611,-0.00148679,-1.25213,0.979498,-0.0408592,-1.24933,0.969659,-0.0396981,-1.25602,0.951627,-0.00624637,-1.27606,0.893128,-0.00511568,
-1.21382,1.0631,-0.00106728,-1.23979,0.981427,-0.0403188,-1.23698,0.971585,-0.03916,-1.24394,0.953217,-0.00528,-1.26454,0.895203,-0.00435357,
-1.20171,1.065,-0.000647666,-1.22765,0.983295,-0.039828,-1.22484,0.973449,-0.0386787,-1.23212,0.95468,-0.00434332,-1.25336,0.897172,-0.00368173,
-1.18978,1.06682,-0.000235058,-1.21572,0.985103,-0.0394038,-1.2129,0.975251,-0.0382766,-1.22056,0.956052,-0.00338124,-1.24249,0.899041,-0.00307411,
-1.17805,1.06855,0.000166674,-1.20398,0.986849,-0.039043,-1.20116,0.976989,-0.0379459,-1.20923,0.957334,-0.00244439,-1.2319,0.900813,-0.00255288,
-1.16651,1.07018,0.000572727,-1.19243,0.988526,-0.0387313,-1.18961,0.978657,-0.0376683,-1.19812,0.958517,-0.00158364,-1.22153,0.902505,-0.00214602,
-1.15515,1.07173,0.000976824,-1.18105,0.990133,-0.03847,-1.17823,0.980255,-0.0374453,-1.18721,0.959622,-0.000777618,-1.21138,0.904104,-0.00183138,
-1.14397,1.07319,0.00139765,-1.16984,0.991673,-0.0382419,-1.16702,0.981785,-0.037258,-1.1765,0.960652,-2.48203e-005,-1.2014,0.905617,-0.00160453,
-1.13296,1.07455,0.00182364,-1.15877,0.993138,-0.038054,-1.15596,0.983239,-0.0371127,-1.16596,0.961604,0.00065378,-1.19159,0.907045,-0.00147729,
-1.1221,1.07582,0.0022746,-1.14784,0.994521,-0.0378807,-1.14503,0.984613,-0.0369805,-1.15557,0.962476,0.00125719,-1.18189,0.908381,-0.00143703,
-1.11138,1.077,0.00273219,-1.13703,0.995821,-0.0377361,-1.13422,0.985904,-0.0368766,-1.14532,0.963267,0.00178097,-1.17231,0.90963,-0.00148921,
-1.10079,1.07806,0.00320844,-1.12633,0.997018,-0.0376026,-1.12353,0.987092,-0.0367833,-1.13519,0.963964,0.00225302,-1.16283,0.910791,-0.00160775,
-1.09032,1.07899,0.00369151,-1.11573,0.998103,-0.037492,-1.11293,0.988169,-0.0367115,-1.12518,0.964551,0.00262712,-1.15341,0.911866,-0.00182673,
-1.07992,1.0798,0.00417588,-1.10521,0.99907,-0.0373977,-1.10243,0.989127,-0.0366526,-1.11526,0.965008,0.00289672,-1.14406,0.912852,-0.00214183,
-1.0696,1.08047,0.00464853,-1.09476,0.999912,-0.0373243,-1.09198,0.989962,-0.0366123,-1.10541,0.965335,0.00308548,-1.13475,0.913752,-0.00253308,
