-1.44312,1.04525,0.0122115,-1.54746,0.910166,0.0442969,
-1.43052,1.04459,0.0126529,-1.53271,0.911315,0.044283,
-1.41747,1.04406,0.0130984,-1.51741,0.912631,0.0444103,
-1.40409,1.04372,0.0135411,-1.50173,0.914123,0.0447168,
-1.39047,1.04361,0.0139772,-1.48577,0.915811,0.0452291,
-1.37671,1.04377,0.0144124,-1.46965,0.917696,0.0459526,
-1.36287,1.04421,0.0148266,-1.4535,0.919763,0.046909,
-1.34902,1.04497,0.0152389,-1.43744,0.921998,0.0480655,
-1.33523,1.04603,0.0156343,-1.42153,0.924384,0.0493897,
-1.32154,1.04738,0.0160317,-1.40592,0.926871,0.0508055,
-1.30798,1.049,0.0164293,-1.39062,0.92945,0.052284,
-1.29457,1.05083,0.016827,-1.3757,0.932094,0.0537266,
-1.28134,1.05282,0.0172385,-1.36116,0.934772,0.0551413,
-1.2683,1.05492,0.017653,-1.34704,0.937454,0.056461,
-1.25544,1.05707,0.0180762,-1.33333,0.940107,0.0576917,
-1.24276,1.05921,0.0185021,-1.32003,0.942704,0.0588193,
-1.23028,1.06131,0.0189328,-1.30713,0.945217,0.0598543,
-1.21799,1.06335,0.0193502,-1.29461,0.947637,0.0608082,
-1.20588,1.06527,0.0197683,-1.28246,0.949958,0.061639,
-1.19396,1.0671,0.0201793,-1.27064,0.952176,0.0623768,
-1.18224,1.06882,0.0205792,-1.25915,0.954295,0.0629952,
-1.17071,1.07044,0.0209823,-1.24795,0.956332,0.0634625,
-1.15937,1.07195,0.021382,-1.23702,0.958271,0.0638037,
-1.14823,1.07337,0.0217963,-1.22634,0.960117,0.0640284,
-1.13726,1.0747,0.0222137,-1.21587,0.961877,0.0641219,
-1.12646,1.07592,0.0226531,-1.20559,0.963541,0.0641035,
-1.11581,1.07703,0.0230967,-1.19547,0.965117,0.0639681,
-1.10529,1.07803,0.0235562,-1.18548,0.966604,0.0637505,
-1.0949,1.07891,0.0240199,-1.17557,0.968011,0.0634129,
-1.0846,1.07965,0.0244826,-1.16575,0.969337,0.0629636,
-1.07438,1.08026,0.0249317,-1.15595,0.970584,0.062429,
-1.06421,1.08073,0.0253586,-1.14617,0.971764,0.0617942,
-1.05409,1.08106,0.0257547,-1.13639,0.972872,0.0610739,
-1.044,1.08126,0.0261079,-1.12658,0.973891,0.0603033,
-1.03391,1.08132,0.0264082,-1.11672,0.974834,0.0594682,
-1.02384,1.08125,0.0266605,-1.10681,0.975688,0.058574,
-1.01375,1.08105,0.0268466,-1.09685,0.976441,0.0576493,
-1.00366,1.08073,0.0269796,-1.08682,0.977084,0.0567287,
-0.993554,1.08028,0.0270524,-1.07674,0.977622,0.0557683,
-0.983439,1.0797,0.0270787,-1.0666,0.978052,0.0548052,
-0.973297,1.07902,0.0270453,-1.05643,0.978353,0.0538505,
-0.96313,1.07821,0.0269672,-1.04621,0.978539,0.0528864,
-0.952942,1.0773,0.0268485,-1.03597,0.978592,0.0519676,
-0.942718,1.07629,0.0266934,-1.0257,0.978523,0.0510653,
-0.932453,1.07516,0.0265051,-1.01542,0.978326,0.0501996,
-0.922138,1.07395,0.0262906,-1.00514,0.977994,0.0494201,
-0.911772,1.07266,0.0260511,-0.994836,0.977538,0.0486938,
-0.901332,1.07127,0.0257876,-0.984532,0.976966,0.0480134,
-0.890809,1.0698,0.0255024,-0.97419,0.976277,0.047417,
-0.880208,1.06826,0.0251934,-0.963801,0.975478,0.0469007,
-0.8695,1.06667,0.0248509,-0.953334,0.974587,0.0464302,
-0.858682,1.06503,0.0244811,-0.942777,0.973602,0.0460263,
-0.847738,1.06333,0.0240554,-0.932071,0.97254,0.0456585,
-0.836667,1.06162,0.0235842,-0.921212,0.971412,0.0453142,
-0.825456,1.05991,0.0230509,-0.910149,0.970233,0.0449563,
-0.814105,1.05822,0.0224428,-0.898879,0.969018,0.0445653,
-0.8026,1.05658,0.0217583,-0.887374,0.9678,0.0440855,
-0.790932,1.05503,0.0209879,-0.875625,0.96659,0.0434889,
-0.779112,1.05358,0.0201307,-0.863614,0.965417,0.0427365,
-0.767123,1.05227,0.0191864,-0.85138,0.964316,0.0417652,
-0.75498,1.05114,0.0181554,-0.838923,0.963311,0.0405868,
-0.742688,1.0502,0.0170409,-0.826274,0.962432,0.0391215,
-0.730263,1.04949,0.015846,-0.813472,0.961694,0.037402,
-0.717728,1.04903,0.0145731,-0.800554,0.961121,0.0353781,
-0.70512,1.04882,0.0132356,-0.787592,0.960712,0.0330475,
-0.692465,1.04889,0.0118312,-0.774641,0.96046,0.0304085,
-0.679842,1.04923,0.0103736,-0.761768,0.960351,0.0274647,
-0.667297,1.04982,0.00886917,-0.749073,0.960346,0.0242248,
-0.654925,1.05062,0.00732511,-0.736618,0.960411,0.0207189,
-0.642821,1.05161,0.00576228,-0.724482,0.960498,0.0170086,
-0.631086,1.05276,0.00419704,-0.712747,0.96057,0.0131356,
-0.619846,1.05399,0.00264908,-0.701514,0.960594,0.00916396,
-0.609239,1.05527,0.00115095,-0.690873,0.960543,0.00522227,
-0.599407,1.05654,-0.000273154,-0.680936,0.960417,0.00139235,
-0.590485,1.05775,-0.00158904,-0.671829,0.960219,-0.0021898,
-0.582608,1.05886,-0.00277087,-0.663713,0.959976,-0.00545987,
-0.575904,1.05982,-0.0037881,-0.656719,0.959712,-0.00826409,
