-1.48896,0.910085,-0.0873231,-1.53911,0.902377,-0.00796557,-1.53932,0.899734,0.0179902,
-1.47636,0.909283,-0.0866825,-1.52438,0.903626,-0.007998,-1.5246,0.900922,0.0179513,
-1.4633,0.908582,-0.0860031,-1.50914,0.905035,-0.00789332,-1.50935,0.90227,0.0180496,
-1.4499,0.908033,-0.0852835,-1.49355,0.906614,-0.00761456,-1.49374,0.90379,0.0183222,
-1.43624,0.907672,-0.0845192,-1.47774,0.908377,-0.00713535,-1.47789,0.905498,0.0187956,
-1.42241,0.907536,-0.0837142,-1.46182,0.910322,-0.00645082,-1.4619,0.907394,0.019475,
-1.40849,0.907647,-0.0828707,-1.44593,0.912437,-0.00553925,-1.44593,0.909464,0.0203816,
-1.39454,0.908029,-0.0819889,-1.43018,0.914704,-0.00443227,-1.43006,0.911694,0.021484,
-1.3806,0.908683,-0.0810837,-1.41466,0.917104,-0.00316136,-1.41439,0.914064,0.0227503,
-1.36674,0.909598,-0.0801452,-1.39947,0.919589,-0.00179937,-1.39903,0.916528,0.0241074,
-1.35298,0.910764,-0.079195,-1.38465,0.922149,-0.000374212,-1.38402,0.919074,0.025527,
-1.33935,0.912147,-0.0782488,-1.37023,0.924757,0.00101905,-1.36939,0.921677,0.0269139,
-1.3259,0.913707,-0.0773069,-1.35622,0.927384,0.00238873,-1.35517,0.924305,0.0282759,
-1.31264,0.915402,-0.0763941,-1.34263,0.930003,0.00366984,-1.34137,0.92693,0.0295482,
-1.29958,0.917191,-0.0755327,-1.32946,0.932583,0.00486865,-1.32799,0.92952,0.0307369,
-1.28675,0.919038,-0.0747294,-1.31669,0.935106,0.005971,-1.31501,0.932052,0.031828,
-1.27415,0.920903,-0.0740047,-1.30429,0.937546,0.00698708,-1.30243,0.934498,0.0328321,
-1.26177,0.922771,-0.0733789,-1.29225,0.939899,0.00792724,-1.29022,0.936852,0.0337598,
-1.24962,0.924605,-0.072838,-1.28053,0.942159,0.00874948,-1.27836,0.93911,0.0345703,
-1.23767,0.926406,-0.0724066,-1.26909,0.944328,0.0094819,-1.26681,0.941269,0.035292,
-1.22592,0.928167,-0.0720768,-1.25792,0.946409,0.0100976,-1.25557,0.943334,0.035899,
-1.21436,0.929879,-0.0718353,-1.24696,0.948418,0.010564,-1.24457,0.945322,0.0363595,
-1.20297,0.93154,-0.0716803,-1.23621,0.950338,0.0109053,-1.23382,0.947215,0.0366981,
-1.19172,0.933148,-0.071596,-1.22563,0.952173,0.0111301,-1.22328,0.94902,0.0369231,
-1.18061,0.934697,-0.0715861,-1.2152,0.953925,0.0112243,-1.21293,0.950739,0.0370205,
-1.16961,0.936175,-0.071621,-1.20488,0.955585,0.011207,-1.20273,0.952366,0.0370088,
-1.15871,0.937581,-0.0717116,-1.19468,0.957155,0.0110738,-1.19267,0.953904,0.0368831,
-1.14792,0.938894,-0.0718363,-1.18456,0.958632,0.0108595,-1.18271,0.955352,0.0366772,
-1.13721,0.940105,-0.0720066,-1.1745,0.960021,0.0105276,-1.17284,0.956717,0.0363545,
-1.12658,0.941207,-0.0722069,-1.16451,0.961316,0.0100866,-1.16303,0.957996,0.035923,
-1.11601,0.942188,-0.0724354,-1.15454,0.96252,0.00956291,-1.15326,0.959191,0.0354084,
-1.10549,0.943037,-0.0726906,-1.1446,0.963641,0.00894176,-1.1435,0.960312,0.034796,
-1.09501,0.943751,-0.0729747,-1.13466,0.964676,0.00823747,-1.13375,0.961356,0.0340999,
-1.08457,0.944323,-0.0732857,-1.12474,0.965609,0.00748428,-1.12399,0.962305,0.0333543,
-1.07415,0.944751,-0.0736251,-1.11478,0.966455,0.00666799,-1.1142,0.963175,0.0325451,
-1.06375,0.945029,-0.0739826,-1.10481,0.9672,0.00579358,-1.10436,0.963951,0.0316774,
-1.05335,0.945162,-0.0743636,-1.0948,0.96784,0.00488882,-1.09449,0.964626,0.0307789,
-1.04295,0.945144,-0.0747518,-1.08476,0.968371,0.00398733,-1.08456,0.965193,0.0298831,
-1.03255,0.944969,-0.0751633,-1.07467,0.968793,0.0030463,-1.07459,0.965655,0.0289475,
-1.02213,0.944644,-0.0755808,-1.06454,0.969107,0.00210225,-1.06457,0.96601,0.0280085,
-1.01169,0.944165,-0.0759981,-1.05439,0.969297,0.00116601,-1.05451,0.966241,0.0270769,
-1.0012,0.943534,-0.0764214,-1.04419,0.969371,0.000220475,-1.04442,0.966358,0.0261356,
-0.990669,0.942752,-0.0768347,-1.03396,0.96932,-0.00068078,-1.03429,0.966348,0.025238,
-0.98007,0.941816,-0.0772284,-1.02371,0.969149,-0.00156528,-1.02414,0.966218,0.0243568,
-0.969407,0.940731,-0.0776039,-1.01342,0.968855,-0.00241344,-1.01396,0.965966,0.0235112,
-0.958662,0.939501,-0.0779506,-1.00312,0.968435,-0.00317664,-1.00377,0.965584,0.0227497,
-0.947815,0.938137,-0.0782688,-0.992796,0.967896,-0.00388665,-0.993557,0.965081,0.0220407,
-0.93687,0.936636,-0.0785613,-0.982441,0.967242,-0.00455009,-0.983324,0.964466,0.0213774,
-0.925807,0.935015,-0.0788304,-0.972032,0.966479,-0.00512998,-0.973041,0.963738,0.0207967,
-0.914626,0.933285,-0.0790786,-0.961557,0.965613,-0.00563,-0.962698,0.962905,0.0202947,
-0.903321,0.931465,-0.0793226,-0.950985,0.964656,-0.00608357,-0.952263,0.961981,0.0198382,
-0.891888,0.929573,-0.0795706,-0.940308,0.96361,-0.00647045,-0.941726,0.960967,0.0194473,
-0.880324,0.927627,-0.0798647,-0.929471,0.962491,-0.00682094,-0.93103,0.959879,0.0190918,
-0.868631,0.925659,-0.0801897,-0.918472,0.961309,-0.00714779,-0.920169,0.958726,0.0187593,
-0.856803,0.923702,-0.0805871,-0.907266,0.960076,-0.00748746,-0.909098,0.957523,0.0184134,
-0.844845,0.921785,-0.0810773,-0.895853,0.958808,-0.00786009,-0.897812,0.956284,0.0180344,
-0.832748,0.919946,-0.0816712,-0.884205,0.957531,-0.00832021,-0.886282,0.955039,0.0175681,
-0.820513,0.918226,-0.0823889,-0.872316,0.956259,-0.00889587,-0.874501,0.953801,0.0169868,
-0.808145,0.916659,-0.0832477,-0.860173,0.955015,-0.00962561,-0.862451,0.952594,0.0162524,
-0.795633,0.915283,-0.0842474,-0.847804,0.953828,-0.0105708,-0.850166,0.951451,0.0153039,
-0.782991,0.914136,-0.0853969,-0.835211,0.952725,-0.0117199,-0.837645,0.950396,0.0141525,
-0.770231,0.913247,-0.0867036,-0.822408,0.951725,-0.0131495,-0.824909,0.949456,0.0127218,
-0.757367,0.912647,-0.0881544,-0.809428,0.950848,-0.0148267,-0.811993,0.948646,0.0110442,
-0.744422,0.91235,-0.0897537,-0.796291,0.950108,-0.0167982,-0.798926,0.947986,0.0090723,
-0.731436,0.91237,-0.0914783,-0.783048,0.949503,-0.0190636,-0.785768,0.947474,0.00680563,
-0.71844,0.912705,-0.0933098,-0.76974,0.949028,-0.0216215,-0.772567,0.947106,0.00424441,
-0.705504,0.913342,-0.0952332,-0.756409,0.948667,-0.0244639,-0.759378,0.946867,0.00139472,
-0.692679,0.914254,-0.0972212,-0.743139,0.948384,-0.027578,-0.746295,0.946719,-0.00173239,
-0.680063,0.915398,-0.0992607,-0.729982,0.948152,-0.0309294,-0.733377,0.946633,-0.00510499,
-0.667752,0.916732,-0.101298,-0.717017,0.947937,-0.0344535,-0.720704,0.946569,-0.00866082,
-0.655844,0.9182,-0.103314,-0.704328,0.947713,-0.0381055,-0.708364,0.946496,-0.0123575,
-0.644478,0.919742,-0.105272,-0.692033,0.947457,-0.0418203,-0.696469,0.946386,-0.0161316,
-0.633786,0.921297,-0.107129,-0.68026,0.947161,-0.045474,-0.685131,0.946221,-0.0198593,
-0.6239,0.922807,-0.108865,-0.669154,0.946832,-0.0489908,-0.674485,0.946004,-0.0234639,
-0.614955,0.924219,-0.110436,-0.658897,0.946478,-0.0522476,-0.664688,0.94574,-0.0268183,
-0.607083,0.925495,-0.111822,-0.649687,0.946127,-0.0551922,-0.655921,0.945457,-0.0298659,
-0.600404,0.926592,-0.112994,-0.641717,0.945799,-0.057693,-0.648349,0.945174,-0.0324669,
