-1.20952,0.152816,-0.0240361,-1.20176,0.126609,-0.0268379,-1.19436,0.110355,-0.0292827,-1.18763,0.0965701,-0.0316432,-1.1787,0.0828794,-0.0337874,-1.09584,0.083148,0.0260784,
-1.20301,0.150541,-0.0258678,-1.19578,0.124186,-0.0286868,-1.18871,0.107789,-0.0311476,-1.18226,0.0938732,-0.0335228,-1.1736,0.0800086,-0.0356862,-1.09128,0.0791168,0.0241238,
-1.19641,0.14837,-0.0276245,-1.18973,0.121871,-0.0304549,-1.18301,0.105332,-0.0329299,-1.17684,0.0912856,-0.0353184,-1.16848,0.0772453,-0.0375012,-1.08664,0.0750995,0.0222048,
-1.18981,0.146377,-0.0292603,-1.18369,0.119741,-0.0320967,-1.17733,0.103062,-0.0345846,-1.17148,0.0888872,-0.0369856,-1.16342,0.0746718,-0.039189,-1.08201,0.0711687,0.0203572,
-1.18329,0.144613,-0.030727,-1.17776,0.117849,-0.0335588,-1.17178,0.101033,-0.0360552,-1.16624,0.0867331,-0.0384655,-1.1585,0.0723452,-0.040688,-1.07745,0.0674131,0.0186185,
-1.17694,0.143115,-0.0319941,-1.17201,0.116233,-0.0348156,-1.1664,0.0992881,-0.0373196,-1.16119,0.0848678,-0.0397389,-1.15378,0.0703121,-0.0419824,-1.07304,0.0638793,0.0170284,
-1.17083,0.14191,-0.0330417,-1.16651,0.114922,-0.0358447,-1.16129,0.097854,-0.0383534,-1.15641,0.0833192,-0.0407794,-1.14933,0.0686013,-0.0430439,-1.06885,0.06064,0.0155981,
-1.16506,0.141009,-0.033882,-1.16135,0.113927,-0.0366608,-1.15652,0.0967447,-0.0391722,-1.15198,0.082102,-0.0416036,-1.14524,0.0672283,-0.0438891,-1.06495,0.057724,0.0143519,
-1.15966,0.140392,-0.0345218,-1.15657,0.113231,-0.0372738,-1.15214,0.095942,-0.0397877,-1.14793,0.081199,-0.0422246,-1.14154,0.0661776,-0.0445324,-1.0614,0.0551552,0.0132838,
-1.15471,0.140035,-0.0349897,-1.15223,0.112808,-0.037713,-1.14819,0.095423,-0.0402287,-1.14433,0.0805877,-0.0426706,-1.13828,0.0654267,-0.0450006,-1.05825,0.0529494,0.0123878,
