-1.23811,0.244366,-0.0195953,-1.17807,0.129947,-0.0208008,-1.16289,0.117162,-0.021636,-1.14708,0.10542,-0.0226184,-1.07821,0.090309,0.028075,
-1.22978,0.242638,-0.0213636,-1.17201,0.127054,-0.0226989,-1.15709,0.113971,-0.0235663,-1.14152,0.101918,-0.0245821,-1.07343,0.0857169,0.0260915,
-1.22127,0.241,-0.0230764,-1.16589,0.124251,-0.0245337,-1.15124,0.110864,-0.025438,-1.13592,0.0984935,-0.026493,-1.06858,0.0811074,0.024129,
-1.21268,0.239515,-0.024686,-1.15979,0.12162,-0.0262632,-1.14544,0.107926,-0.0272112,-1.13038,0.0952333,-0.028313,-1.06374,0.0765611,0.0222219,
-1.20413,0.238227,-0.0261618,-1.1538,0.119219,-0.0278349,-1.13975,0.105218,-0.028831,-1.12498,0.0922023,-0.0299851,-1.05901,0.0721732,0.0204061,
-1.19572,0.237166,-0.0274564,-1.14799,0.117091,-0.0292279,-1.13425,0.102786,-0.030281,-1.11977,0.0894515,-0.0314976,-1.05443,0.0679998,0.0187224,
-1.18753,0.236356,-0.0285586,-1.14245,0.115265,-0.0304155,-1.12903,0.100662,-0.0315313,-1.11485,0.0870123,-0.0328173,-1.0501,0.0641297,0.0171863,
-1.17965,0.235806,-0.0294718,-1.13724,0.113754,-0.0314067,-1.12415,0.0988581,-0.0325897,-1.11029,0.0848991,-0.0339503,-1.04609,0.0606059,0.0158255,
-1.17215,0.235493,-0.0301924,-1.13243,0.112541,-0.032209,-1.11968,0.097361,-0.0334642,-1.10613,0.0831002,-0.034905,-1.04245,0.0574672,0.0146393,
-1.16509,0.235393,-0.0307472,-1.12807,0.111603,-0.0328439,-1.11566,0.0961472,-0.034173,-1.10244,0.0815926,-0.0356959,-1.03924,0.0547402,0.0136279,
-1.1585,0.235477,-0.0311652,-1.12417,0.110915,-0.0333431,-1.11211,0.0951929,-0.0347464,-1.09922,0.0803543,-0.0363518,-1.03646,0.0524537,0.0127735,
-1.1524,0.23571,-0.0314748,-1.12075,0.110444,-0.0337339,-1.10904,0.0944677,-0.03521,-1.09648,0.0793564,-0.0368963,-1.03412,0.0505971,0.0120659,
-1.14681,0.236048,-0.0316982,-1.11777,0.110151,-0.0340356,-1.10641,0.0939335,-0.0355817,-1.09418,0.0785634,-0.0373459,-1.03219,0.049129,0.0114788,
-1.14171,0.236459,-0.0318603,-1.11523,0.11,-0.0342731,-1.1042,0.0935562,-0.0358859,-1.0923,0.0779414,-0.0377243,-1.03063,0.0480315,0.010993,
-1.13708,0.23691,-0.0319838,-1.11308,0.109961,-0.0344706,-1.10238,0.0933053,-0.036145,-1.09079,0.0774616,-0.0380517,-1.02941,0.047252,0.0105969,
-1.13292,0.237374,-0.0320789,-1.11128,0.110001,-0.0346302,-1.10091,0.0931493,-0.0363594,-1.08963,0.0770928,-0.038327,-1.02849,0.0467227,0.0102742,
-1.12918,0.237826,-0.0321435,-1.10979,0.110091,-0.0347642,-1.09973,0.0930591,-0.0365432,-1.08874,0.0768063,-0.0385658,-1.02781,0.0464115,0.0100176,
-1.12583,0.238254,-0.0321775,-1.10858,0.110215,-0.034872,-1.09881,0.0930188,-0.0366958,-1.0881,0.0765858,-0.0387674,-1.02734,0.0462724,0.00981355,
-1.12284,0.238647,-0.0321811,-1.1076,0.110355,-0.0349647,-1.0981,0.0930084,-0.0368281,-1.08766,0.0764107,-0.0389426,-1.02704,0.0462459,0.00966006,
-1.12016,0.239002,-0.032157,-1.10681,0.110502,-0.0350329,-1.09758,0.0930184,-0.0369301,-1.08739,0.0762705,-0.0390809,-1.02687,0.0463033,0.00954387,
-1.11777,0.239316,-0.0320882,-1.10618,0.110648,-0.0350735,-1.09719,0.0930413,-0.0370023,-1.08724,0.0761572,-0.0391864,-1.0268,0.0464047,0.00947305,
-1.11562,0.239589,-0.0319879,-1.10567,0.110786,-0.0351003,-1.09691,0.0930681,-0.0370587,-1.08718,0.0760606,-0.0392733,-1.02681,0.0465432,0.00943105,
-1.11367,0.239819,-0.0318604,-1.10525,0.110911,-0.0351075,-1.0967,0.0930926,-0.0370933,-1.08717,0.0759736,-0.0393358,-1.02687,0.0466852,0.00941503,
-1.1119,0.240016,-0.0317187,-1.1049,0.111027,-0.0351073,-1.09655,0.093118,-0.0371193,-1.08721,0.0758976,-0.0393882,-1.02696,0.0468135,0.0094283,
-1.11027,0.240174,-0.0315678,-1.1046,0.111123,-0.0350955,-1.09643,0.0931316,-0.037131,-1.08727,0.0758191,-0.0394232,-1.02707,0.0469348,0.009448,
-1.10877,0.240303,-0.0314089,-1.10433,0.111208,-0.035083,-1.09633,0.093142,-0.0371416,-1.08733,0.0757456,-0.0394565,-1.02718,0.047047,0.0094771,
-1.10737,0.240396,-0.031256,-1.10407,0.111272,-0.035072,-1.09623,0.0931375,-0.0371517,-1.08739,0.0756646,-0.0394872,-1.02729,0.0471345,0.00950695,
-1.10604,0.240468,-0.0311026,-1.10382,0.111324,-0.0350651,-1.09613,0.0931276,-0.0371661,-1.08744,0.0755841,-0.0395221,-1.02739,0.0472062,0.00953782,
-1.10477,0.240518,-0.0309601,-1.10357,0.111365,-0.0350632,-1.09602,0.0931111,-0.0371833,-1.08747,0.0755022,-0.0395577,-1.02748,0.0472656,0.00956392,
-1.10354,0.240543,-0.0308233,-1.1033,0.11139,-0.0350741,-1.09589,0.0930828,-0.0372143,-1.08747,0.0754135,-0.0396079,-1.02755,0.0473148,0.00957562,
-1.10234,0.240555,-0.0306963,-1.10303,0.111408,-0.0350848,-1.09575,0.0930501,-0.0372436,-1.08745,0.0753234,-0.0396549,-1.0276,0.0473584,0.00957738,
-1.10116,0.240555,-0.0305906,-1.10273,0.111421,-0.0351142,-1.09558,0.0930159,-0.037291,-1.08741,0.0752351,-0.0397197,-1.02763,0.0473886,0.00957172,
-1.09999,0.24054,-0.0304966,-1.10242,0.111423,-0.0351482,-1.09539,0.0929732,-0.0373438,-1.08733,0.0751409,-0.0397907,-1.02765,0.0474117,0.00955453,
-1.09881,0.240512,-0.0304228,-1.10208,0.111418,-0.0351906,-1.09518,0.0929252,-0.037405,-1.08723,0.075043,-0.0398704,-1.02765,0.0474417,0.00952438,
-1.09763,0.240479,-0.0303819,-1.10173,0.111413,-0.0352521,-1.09494,0.0928774,-0.0374837,-1.08712,0.0749466,-0.0399662,-1.02764,0.0474723,0.00948011,
-1.09642,0.240434,-0.0303558,-1.10134,0.1114,-0.0353255,-1.09468,0.0928237,-0.0375765,-1.08697,0.0748455,-0.0400787,-1.02761,0.0474934,0.00942385,
-1.09519,0.240382,-0.0303568,-1.10094,0.111385,-0.0354118,-1.0944,0.0927685,-0.0376813,-1.0868,0.0747431,-0.0402024,-1.02758,0.0475203,0.00935606,
-1.09393,0.240323,-0.030394,-1.10052,0.11137,-0.0355221,-1.0941,0.0927122,-0.0378086,-1.08662,0.0746397,-0.0403473,-1.02754,0.0475544,0.00926763,
-1.09264,0.240248,-0.0304525,-1.10008,0.111344,-0.035654,-1.09378,0.0926463,-0.0379585,-1.08642,0.0745271,-0.0405157,-1.0275,0.0475947,0.00917074,
-1.09131,0.240171,-0.0305371,-1.09961,0.111323,-0.0358058,-1.09344,0.0925847,-0.0381288,-1.08621,0.0744181,-0.0407055,-1.02745,0.0476291,0.00905429,
-1.08993,0.240088,-0.0306437,-1.09913,0.111303,-0.0359706,-1.09309,0.0925243,-0.038311,-1.08599,0.0743099,-0.0409061,-1.02741,0.0476728,0.0089296,
-1.08851,0.240001,-0.0307728,-1.09863,0.111288,-0.0361653,-1.09273,0.0924682,-0.0385248,-1.08577,0.074205,-0.04114,-1.02736,0.0477124,0.00879119,
-1.08703,0.239917,-0.0309234,-1.09812,0.111286,-0.0363711,-1.09236,0.0924235,-0.0387481,-1.08554,0.0741102,-0.041382,-1.02733,0.04775,0.00864092,
-1.08549,0.239834,-0.0310792,-1.09759,0.111297,-0.0365936,-1.09198,0.0923919,-0.0389912,-1.0853,0.0740277,-0.0416468,-1.02729,0.0477901,0.00848203,
-1.08388,0.239762,-0.0312501,-1.09704,0.111332,-0.0368267,-1.09159,0.092383,-0.0392438,-1.08507,0.0739664,-0.0419202,-1.02726,0.0478227,0.00832329,
-1.0822,0.239708,-0.0314347,-1.09647,0.1114,-0.0370703,-1.09119,0.0924065,-0.039506,-1.08483,0.073936,-0.0422021,-1.02725,0.0478459,0.00816141,
-1.08043,0.239676,-0.0316258,-1.09589,0.111506,-0.0373124,-1.09078,0.0924664,-0.0397652,-1.08459,0.07394,-0.0424796,-1.02725,0.0478668,0.00799867,
-1.07858,0.23967,-0.0318242,-1.09528,0.11166,-0.0375605,-1.09036,0.0925729,-0.0400302,-1.08435,0.073989,-0.0427624,-1.02725,0.0478817,0.00784442,
-1.07662,0.239703,-0.0320334,-1.09464,0.111873,-0.0378021,-1.08992,0.0927374,-0.0402851,-1.08411,0.0740938,-0.0430317,-1.02726,0.0478871,0.007694,
-1.07452,0.239777,-0.0322404,-1.09396,0.112154,-0.0380344,-1.08945,0.0929694,-0.0405298,-1.08385,0.0742642,-0.0432899,-1.02727,0.0479054,0.0075583,
-1.07228,0.239905,-0.0324435,-1.09322,0.112521,-0.0382504,-1.08894,0.093285,-0.0407565,-1.08356,0.0745161,-0.0435284,-1.02727,0.0479267,0.00744436,
-1.06986,0.240105,-0.0326438,-1.09241,0.112997,-0.0384431,-1.08838,0.0937092,-0.0409564,-1.08324,0.0748741,-0.0437368,-1.02724,0.0479729,0.00734889,
-1.06723,0.240383,-0.0328143,-1.09151,0.113593,-0.0385992,-1.08774,0.0942526,-0.0411206,-1.08286,0.07535,-0.0439105,-1.02718,0.0480414,0.00729109,
-1.06433,0.240766,-0.0329679,-1.09047,0.114346,-0.0387148,-1.087,0.094952,-0.0412415,-1.0824,0.0759799,-0.0440384,-1.02706,0.0481688,0.00726048,
-1.06112,0.241272,-0.033087,-1.08927,0.115281,-0.0387843,-1.0861,0.0958347,-0.0413162,-1.08181,0.0767922,-0.0441202,-1.02685,0.0483666,0.00727202,
-1.05755,0.24194,-0.0331728,-1.08786,0.116447,-0.0387969,-1.08503,0.0969493,-0.0413319,-1.08106,0.0778359,-0.0441412,-1.02652,0.0486686,0.00732241,
-1.05356,0.242794,-0.0332283,-1.08619,0.11788,-0.0387469,-1.08372,0.0983323,-0.0412801,-1.08012,0.0791481,-0.0440901,-1.02605,0.0491058,0.00742106,
-1.04908,0.243872,-0.0332445,-1.08419,0.119625,-0.0386391,-1.08212,0.100032,-0.041169,-1.0789,0.0807792,-0.0439782,-1.02538,0.0497158,0.00755703,
-1.04405,0.245213,-0.0332278,-1.0818,0.121737,-0.0384663,-1.08015,0.102103,-0.0409866,-1.07735,0.0827839,-0.0437887,-1.02448,0.0505235,0.00773577,
-1.03839,0.246859,-0.0331907,-1.07894,0.124268,-0.0382433,-1.07774,0.104599,-0.0407468,-1.07539,0.0852186,-0.0435343,-1.02331,0.0515813,0.00794843,
-1.03202,0.248852,-0.0331373,-1.07555,0.127273,-0.0379759,-1.07483,0.107578,-0.0404543,-1.07294,0.0881424,-0.0432184,-1.0218,0.0529218,0.00817151,
-1.02488,0.251222,-0.0331012,-1.07152,0.130795,-0.0376958,-1.07131,0.111083,-0.040137,-1.06992,0.0916,-0.0428648,-1.01992,0.0545927,0.00840642,
-1.01689,0.254002,-0.0330726,-1.06678,0.134876,-0.0373994,-1.0671,0.115159,-0.0397921,-1.06625,0.0956397,-0.0424713,-1.01762,0.0566353,0.00862284,
-1.00799,0.257213,-0.0330865,-1.06125,0.139544,-0.0371356,-1.06213,0.119837,-0.0394668,-1.06183,0.100293,-0.0420829,-1.01485,0.0590752,0.00881097,
-0.998145,0.260862,-0.033161,-1.05487,0.144816,-0.0369194,-1.05633,0.125134,-0.0391737,-1.0566,0.105579,-0.0417093,-1.01158,0.0619529,0.00895228,
-0.987331,0.264941,-0.0333112,-1.04759,0.150681,-0.0367762,-1.04965,0.131042,-0.0389384,-1.05051,0.111491,-0.0413764,-1.00779,0.0652804,0.00901773,
-0.975559,0.269417,-0.0335429,-1.03939,0.157105,-0.0367379,-1.04205,0.137529,-0.038796,-1.04352,0.118,-0.0411222,-1.00346,0.069076,0.00900159,
-0.962882,0.274252,-0.0338771,-1.03028,0.164038,-0.0368175,-1.03356,0.144543,-0.0387571,-1.03564,0.125055,-0.0409546,-0.998607,0.0733288,0.00889236,
-0.949397,0.279368,-0.0343003,-1.02032,0.171379,-0.037023,-1.02421,0.151984,-0.0388346,-1.0269,0.132556,-0.0408917,-0.993235,0.0780157,0.00868498,
-0.935252,0.284693,-0.0348058,-1.0096,0.179033,-0.0373672,-1.0141,0.159758,-0.0390458,-1.0174,0.140408,-0.0409554,-0.987409,0.0831013,0.00838199,
-0.920652,0.290119,-0.0353885,-0.9983,0.186855,-0.0378416,-1.00339,0.167716,-0.0393837,-1.00727,0.148462,-0.0411405,-0.981188,0.0885156,0.00798839,
-0.905847,0.29554,-0.0360127,-0.98661,0.194693,-0.0384227,-0.992268,0.175703,-0.0398312,-0.996723,0.156559,-0.041437,-0.974673,0.0941832,0.0075245,
-0.891142,0.300834,-0.0366738,-0.974796,0.202372,-0.039103,-0.98099,0.183542,-0.0403839,-0.985984,0.16452,-0.041844,-0.96799,0.0999715,0.00700844,
-0.876876,0.305891,-0.0373266,-0.963155,0.209723,-0.0398392,-0.969845,0.191055,-0.0410045,-0.975338,0.172161,-0.0423307,-0.961294,0.105756,0.00645877,
-0.863404,0.310578,-0.0379591,-0.95202,0.216562,-0.0405956,-0.959159,0.198056,-0.0416578,-0.965105,0.179291,-0.0428635,-0.95479,0.11135,0.00590613,
-0.851105,0.31479,-0.0385473,-0.941736,0.22272,-0.0413387,-0.949269,0.204365,-0.0423128,-0.955613,0.185725,-0.0434143,-0.948681,0.116573,0.00537019,
-0.840322,0.318433,-0.0390666,-0.932639,0.228059,-0.0420268,-0.940506,0.209841,-0.0429295,-0.947189,0.191315,-0.0439454,-0.943193,0.121238,0.0048834,
