-1.34144,0.48417,0.00727923,-1.32721,0.436015,-0.00929367,-1.30621,0.440517,-0.0578023,
-1.32803,0.484761,0.00623808,-1.31505,0.436012,-0.0108684,-1.29406,0.440102,-0.0594205,
-1.3143,0.485429,0.00524367,-1.30251,0.436089,-0.0124084,-1.28158,0.439733,-0.0610197,
-1.30042,0.486187,0.00431532,-1.28974,0.436285,-0.0138586,-1.26891,0.439456,-0.0625477,
-1.28652,0.487039,0.00348171,-1.27689,0.436623,-0.0152248,-1.25622,0.43929,-0.0640107,
-1.27273,0.48799,0.00276395,-1.26409,0.43711,-0.0164177,-1.24364,0.43926,-0.0653223,
-1.25916,0.489047,0.00216402,-1.25144,0.437763,-0.0174504,-1.23127,0.439381,-0.0664914,
-1.24586,0.490218,0.001685,-1.23906,0.438586,-0.0183143,-1.21922,0.439668,-0.0675034,
-1.2329,0.491494,0.00131538,-1.22703,0.439542,-0.0189859,-1.20756,0.440098,-0.0683315,
-1.22032,0.492859,0.00104763,-1.21543,0.440607,-0.0194982,-1.19635,0.440651,-0.069002,
-1.20819,0.494289,0.000863049,-1.20432,0.441746,-0.0198724,-1.18565,0.441298,-0.0695316,
-1.19657,0.495753,0.000739605,-1.19374,0.442922,-0.0201372,-1.17549,0.442008,-0.0699451,
-1.1855,0.497205,0.000673477,-1.18376,0.444085,-0.0203177,-1.16593,0.442733,-0.0702657,
-1.17504,0.498603,0.000652948,-1.17438,0.445208,-0.0204379,-1.15696,0.443449,-0.0705164,
-1.16522,0.499904,0.000671717,-1.16563,0.446261,-0.0205151,-1.14859,0.444129,-0.0707102,
-1.15608,0.501075,0.000715706,-1.15751,0.447223,-0.0205719,-1.14082,0.44475,-0.0708697,
-1.14762,0.502093,0.000794753,-1.15001,0.448078,-0.0205823,-1.13364,0.445297,-0.0709687,
-1.13982,0.502956,0.000902605,-1.14312,0.448824,-0.0205463,-1.12703,0.445769,-0.071008,
-1.13265,0.503669,0.00104107,-1.13679,0.449459,-0.0204445,-1.12094,0.446166,-0.0709661,
-1.12605,0.504244,0.00120778,-1.13099,0.44999,-0.0203006,-1.11534,0.446487,-0.0708688,
-1.12001,0.5047,0.00140167,-1.12569,0.450425,-0.0200772,-1.1102,0.446741,-0.0706828,
-1.11447,0.50506,0.00161161,-1.12083,0.450771,-0.0197866,-1.10547,0.446934,-0.0704206,
